county_name,state_code,fips_code,election_year,total_population,median_age,median_household_income,pct_bachelors_or_higher,total_registered_voters,total_ballots_cast,democrat_votes,republican_votes,other_votes,pct_white,pct_black,pct_hispanic,pct_asian,calculated_total_votes,total_pct_race,total_votes_calculated,flag_votes_exceed_ballots,flag_ballots_exceed_voters,flag_voters_exceed_population,turnout_rate,registration_rate,pct_democrat,pct_republican,pct_other,vote_margin,winning_party
Lexington,KENTUCKY,524,1995,6422384,66.7,117619,42.93,6390692,7238853,696714,3655038,47322,55.65,39.93,21.84,16.74,4399074,134.16,4399074,False,True,False,113.27181782504931,99.50653838200893,15.837742215748133,83.08653139274311,1.0757263915087585,2958324,Republican
Houston,TEXAS,525,2003,4998673,47.5,117713,55.76,6920883,3800968,3981676,3339260,71874,51.8,82.4,81.13,26.12,7392810,241.45,7392810,True,False,True,54.92027534636838,100.0,53.85876277085438,45.16902233386222,0.9722148952833902,642416,Democrat
Chicago,ILLINOIS,526,2006,6576869,47.2,163988,79.33,2102633,704969,3771127,2739312,37382,67.62,48.78,15.74,9.34,6547821,141.48000000000002,6547821,True,False,False,33.52791476211017,31.970121344974334,57.59361778521435,41.835474732739335,0.5709074820463174,1031815,Democrat
Houston,TEXAS,527,2009,1453582,38.6,71737,93.99,3115192,2789166,2404902,1219615,38948,91.01,32.12,50.44,18.68,3663465,192.25,3663465,True,False,True,89.53432083800934,100.0,65.64555687033996,33.29129662764623,1.0631465020138038,1185287,Democrat
Fort Lauderdale,FLORIDA,528,2006,970474,56.0,93463,80.08,3174186,1259243,447156,1834413,99347,44.76,85.83,35.3,43.03,2380916,208.92,2380916,True,False,True,39.671367714431355,100.0,18.78083897121948,77.04652327087558,4.1726377579049405,1387257,Republican
Brockton,MASSACHUSETTS,529,1993,4449611,25.1,163568,64.28,2196859,49280,2354912,3817592,36268,82.26,33.77,86.7,1.97,6208772,204.70000000000002,6208772,True,False,False,2.2432026816468422,49.37193386118472,37.928788494729716,61.487070229024354,0.5841412762459307,1462680,Republican
Chicago,ILLINOIS,530,1994,42650,22.6,133300,92.45,4648689,1742266,951123,3740031,13528,79.69,33.81,70.93,39.06,4704682,223.49,4704682,True,False,True,37.478652583556354,100.0,20.21652047896117,79.49593617592006,0.2875433451187562,2788908,Republican
Los Angeles,CALIFORNIA,531,2012,3862296,59.9,76760,75.76,1260542,4876707,3512710,889035,11085,10.76,44.1,78.32,17.03,4412830,150.21,4412830,False,True,False,150.0,32.637115332434384,79.60220538747244,20.14659526879576,0.25119934373180025,2623675,Democrat
Austin,TEXAS,532,1999,1214846,59.1,32174,13.28,1836111,5532027,915529,789772,328,94.77,64.52,31.79,42.83,1705629,233.90999999999997,1705629,False,True,True,150.0,100.0,53.676913326403344,46.303856231337534,0.019230442259131383,125757,Democrat
Memphis,TENNESSEE,533,2008,6807212,55.2,126281,49.46,3621984,969563,1173746,851077,97082,68.79,33.41,47.21,4.83,2121905,154.24,2121905,True,False,False,26.76883718978328,53.208038768294564,55.31567153100634,40.10910007752468,4.575228391468986,322669,Democrat
San Antonio,TEXAS,534,2013,3200555,56.1,32672,29.33,5984758,2727674,114341,3446480,33627,65.76,42.36,42.32,34.19,3594448,184.63,3594448,True,False,True,45.57701414159102,100.0,3.18104476681816,95.8834291106729,0.9355261225089361,3332139,Republican
Glendale,CALIFORNIA,535,2010,4955379,72.1,32282,55.7,89020,4905703,2920408,1683471,64183,57.09,9.39,78.03,7.02,4668062,151.53,4668062,False,True,False,150.0,1.7964317159192063,62.561465550371864,36.06359555635722,1.374938893270912,1236937,Democrat
Tucson,ARIZONA,536,2009,9689423,37.4,161480,7.45,5237947,4753834,3586128,3753137,29749,25.44,5.14,34.33,1.21,7369014,66.11999999999999,7369014,True,False,False,90.75758116681975,54.05839955588687,48.66496386083674,50.931332197224755,0.40370394193850084,167009,Republican
Waltham,MASSACHUSETTS,537,2005,4666984,67.7,73076,20.57,6164331,7144540,696675,873437,38087,90.04,25.75,47.16,5.01,1608199,167.95999999999998,1608199,False,True,True,115.90130380733936,100.0,43.320198557516825,54.31150000715086,2.368301435332319,176762,Republican
New Brunswick,NEW JERSEY,538,2000,5706602,45.3,162210,88.92,5496627,6862685,1606502,1403571,72720,49.47,76.75,79.68,6.21,3082793,212.11,3082793,False,True,False,124.85265964017569,96.32048984667233,52.11189982590463,45.52920030634557,2.358899867749797,202931,Democrat
New York City,NEW YORK,539,1992,6478878,38.9,147543,82.27,6328460,5212554,1055159,2373774,3175,80.18,53.7,19.83,30.64,3432108,184.34999999999997,3432108,False,False,False,82.36686334432073,97.67833257548605,30.743758646289688,69.16373260981298,0.09250874389733657,1318615,Republican
Lima,OHIO,540,2008,2191414,48.7,79877,58.48,6097872,441110,261312,3749674,81909,59.82,76.65,78.27,21.99,4092895,236.73000000000002,4092895,True,False,True,7.233835016543476,100.0,6.384527333342292,91.61422416162642,2.00124850503128,3488362,Republican
Pensacola,FLORIDA,541,2009,6626742,55.2,52005,35.35,6992059,5740183,2196664,1070443,4503,91.3,84.78,35.53,23.35,3271610,234.95999999999998,3271610,False,False,True,82.09574604562118,100.0,67.14321083503229,32.71915050999355,0.13763865497415645,1126221,Democrat
Scottsdale,ARIZONA,542,2008,8829728,27.4,48981,20.34,2296898,2735210,1364723,2244927,50276,73.77,58.83,19.55,4.46,3659926,156.61,3659926,True,True,False,119.08278034113835,26.013236194818234,37.28826757699473,61.33804344678006,1.3736889762252025,880204,Republican
Cleveland,OHIO,543,1986,3566153,27.5,83905,54.76,3846388,3586374,925250,1791872,49670,15.67,52.98,58.32,45.75,2766792,172.72,2766792,False,False,True,93.2400475459054,100.0,33.44125615514285,64.76352396566132,1.7952198791958343,866622,Republican
Littleton,COLORADO,544,2011,1227074,37.8,128677,44.12,4630849,5027412,2919375,644594,74534,59.11,69.33,65.37,42.33,3638503,236.14,3638503,False,True,True,108.5635053097175,100.0,80.23560788599048,17.715912285904395,2.0484798281051297,2274781,Democrat
Saint Louis,MISSOURI,545,2005,7216549,63.9,39143,90.15,1460271,5543739,2238572,902940,17127,68.78,64.27,41.37,19.45,3158639,193.87,3158639,False,True,False,150.0,20.235032007681234,70.87141012315747,28.586362670757882,0.5422272060846459,1335632,Democrat
New York City,NEW YORK,546,1991,4811589,60.7,114948,58.13,6791039,1550246,2896048,1725192,97133,44.93,60.23,1.22,38.68,4718373,145.06,4718373,True,False,True,22.82781765794601,100.0,61.378106393877715,36.56328145316193,2.058612152960353,1170856,Democrat
Louisville,KENTUCKY,547,2010,3109368,22.2,176359,24.98,600772,4678891,2217476,1884687,4311,23.57,24.14,68.11,4.08,4106474,119.89999999999999,4106474,False,True,False,150.0,19.32135405008349,53.99951393823509,45.895505487189254,0.10498057457565785,332789,Democrat
Homestead,FLORIDA,548,1994,2416726,32.7,94696,89.73,5226994,5306563,3052618,2148608,40537,97.34,61.45,89.7,14.05,5241763,262.54,5241763,False,True,True,101.52227073534044,100.0,58.23647501804259,40.9901783045132,0.773346677444211,904010,Democrat
Trenton,NEW JERSEY,549,1994,377691,66.9,87371,11.65,6872404,1729393,3519879,42729,22805,23.42,31.4,19.27,28.52,3585413,102.61,3585413,True,False,True,25.164309315924964,100.0,98.17220498726367,1.1917455534411239,0.6360494592952053,3477150,Democrat
Augusta,GEORGIA,550,2007,3207549,46.5,27787,53.92,897851,1741847,962639,1779724,58938,23.21,27.35,39.96,37.62,2801301,128.14000000000001,2801301,True,True,False,150.0,27.991809322320567,34.363997299826046,63.53205171454264,2.103950985631319,817085,Republican
Rochester,NEW YORK,551,1995,8962278,55.8,153434,18.53,306434,3222358,1470885,3672530,86739,85.54,26.13,58.8,3.41,5230154,173.88,5230154,True,True,False,150.0,3.419153032298262,28.123168074974465,70.2183912749032,1.6584406501223483,2201645,Republican
Sioux Falls,SOUTH DAKOTA,552,1999,9247448,23.1,68732,15.61,3448175,4516569,1699723,2222672,16378,94.22,8.54,66.71,11.24,3938773,180.70999999999998,3938773,False,True,False,130.98433229171954,37.28785498442381,43.15361662121681,56.43056860601005,0.4158147727731453,522949,Republican
Chicago,ILLINOIS,553,2008,5755455,33.1,42725,55.3,88453,6863106,449342,3654997,90580,16.86,12.03,60.65,18.61,4194919,108.14999999999999,4194919,False,True,False,150.0,1.5368550357877875,10.711577506025742,87.12914361397681,2.1592788799974447,3205655,Republican
Stamford,CONNECTICUT,554,2012,1980408,40.4,171372,30.11,991010,1297013,3254914,3498376,70708,65.83,41.92,47.08,18.46,6823998,173.29,6823998,True,True,False,130.87789225133955,50.040698684311515,47.69805032182014,51.265782903218906,1.036166774960954,243462,Republican
Phoenix,ARIZONA,555,1989,4625393,37.5,81677,63.06,2879583,3431378,930484,1120552,29647,70.93,48.03,28.2,4.74,2080683,151.9,2080683,False,True,False,119.16232315581806,62.25596397970939,44.720123151868876,53.85500818721545,1.4248686609156704,190068,Republican
Houston,TEXAS,556,2010,3581991,47.6,61111,5.79,6262535,7421713,3155015,2438336,50023,54.92,35.3,40.43,26.46,5643374,157.11,5643374,False,True,True,118.50972489574909,100.0,55.90653747208674,43.20706017357701,0.8864023543362534,716679,Democrat
Hartford,CONNECTICUT,557,2008,935949,31.3,109314,60.98,111510,308193,2844778,1480303,48107,66.82,14.64,57.52,44.7,4373188,183.68,4373188,True,True,False,150.0,11.91411070474994,65.05043917617994,33.84951664552267,1.1000441782973884,1364475,Democrat
Tampa,FLORIDA,558,1996,2252401,60.8,106608,22.03,3834792,2967400,3891321,567726,61255,49.73,36.16,37.19,19.05,4520302,142.13,4520302,True,False,True,77.3809896338576,100.0,86.08542084135087,12.559470584045048,1.3551085746040863,3323595,Democrat
Reno,NEVADA,559,2003,5131460,37.0,99835,10.26,2075903,6569525,3137114,11148,97409,17.04,22.79,40.9,24.75,3245671,105.47999999999999,3245671,False,True,False,150.0,40.45443207196392,96.65532951429766,0.343472890505538,3.001197595196802,3125966,Democrat
Cincinnati,OHIO,560,1996,7831451,69.2,40482,70.19,5880379,2330193,3951622,3547132,33337,74.99,2.89,61.31,10.67,7532091,149.85999999999999,7532091,True,False,False,39.62657849094421,75.0867112620637,52.46381117806463,47.093589283507065,0.4425995384283063,404490,Democrat
Mobile,ALABAMA,561,1993,9008105,49.4,78429,16.26,4089954,856742,3115405,1379574,17380,81.39,56.82,29.6,16.0,4512359,183.81,4512359,True,False,False,20.94747275886232,45.40304536858751,69.04160329441874,30.57323231595713,0.3851643896241411,1735831,Democrat
San Diego,CALIFORNIA,562,1968,7487542,51.3,132868,16.22,411077,941844,3442249,2917632,22463,88.56,24.41,55.45,20.89,6382344,189.31,6382344,True,True,False,150.0,5.490146165457236,53.93393085675107,45.71411381147741,0.35195533177152466,524617,Democrat
Scottsdale,ARIZONA,563,2010,1161842,50.4,159934,20.23,6536481,6482915,755421,2678998,7356,26.67,29.38,65.66,48.26,3441775,169.97,3441775,False,False,True,99.18050706488705,100.0,21.948587574725252,77.83768549658244,0.21372692869231721,1923577,Republican
Louisville,KENTUCKY,564,1994,4383255,65.4,50819,88.95,1021931,4016740,1788783,3109850,54001,83.69,44.81,18.39,47.04,4952634,193.92999999999998,4952634,True,True,False,150.0,23.31443185486585,36.11781124952903,62.791839655423765,1.0903490950472012,1321067,Republican
San Diego,CALIFORNIA,565,2007,3456798,29.5,52530,30.21,1791916,6230545,3830567,2194958,16151,46.26,31.33,7.28,29.55,6041676,114.42,6041676,False,True,False,150.0,51.83745188466321,63.40239033010045,36.33028318632115,0.2673264835783978,1635609,Democrat
Fort Wayne,INDIANA,566,2006,6937002,23.4,127788,93.94,6314310,1407479,953917,1084257,25098,62.64,84.72,34.38,6.2,2063272,187.94,2063272,True,False,False,22.290305670770046,91.02361510058668,46.233215979279514,52.55036660217364,1.2164174185468517,130340,Republican
Albuquerque,NEW MEXICO,567,1996,7796913,73.6,29739,10.79,5718190,6404184,1944099,1355271,62724,18.24,59.62,46.63,42.05,3362094,166.54000000000002,3362094,False,True,False,111.99669825591666,73.33915358552801,57.82405251013208,40.31032445850711,1.8656230313608124,588828,Democrat
Kansas City,MISSOURI,568,1997,9361345,63.2,36422,22.39,3396117,1610768,1192389,1810048,28146,23.18,3.08,1.78,10.62,3030583,38.66,3030583,True,False,False,47.42969691562452,36.278088244798155,39.34520189679675,59.726065908770686,0.9287321944325564,617659,Republican
Buffalo,NEW YORK,569,2003,7098058,43.7,169928,45.66,253695,4139995,3649502,2703914,13104,15.56,21.65,65.19,31.36,6366520,133.76,6366520,True,True,False,150.0,3.57414661869486,57.32334148011786,42.47083178879513,0.20582673108699884,945588,Democrat
Louisville,KENTUCKY,570,2010,1747665,53.2,99179,53.88,4292802,163118,1704627,1027063,69287,20.23,14.87,20.04,42.66,2800977,97.8,2800977,True,False,True,3.7998025532041777,100.0,60.85830051442764,36.6680269063259,2.473672579246456,677564,Democrat
Kansas City,MISSOURI,571,2002,1037018,71.1,55124,38.18,2831681,1766136,2992682,2636937,75516,60.55,84.01,26.76,14.98,5705135,186.29999999999998,5705135,True,False,True,62.37058482223104,100.0,52.45593662551368,46.22041371501288,1.3236496594734393,355745,Democrat
Jacksonville,FLORIDA,572,1985,8723849,53.5,160946,77.5,819851,5948980,1439458,2961511,75908,21.32,44.43,2.63,12.56,4476877,80.94,4476877,False,True,False,150.0,9.397812823215991,32.15317284794735,66.15127018231682,1.6955569697358226,1522053,Republican
Kansas City,MISSOURI,573,2003,1407050,41.4,101081,51.98,2463196,2562031,2777268,817609,18009,46.37,40.4,26.0,21.39,3612886,134.16,3612886,True,True,True,104.01246997802855,100.0,76.87117722507712,22.63035700545215,0.4984657694707223,1959659,Democrat
Minneapolis,MINNESOTA,574,1992,9947970,74.4,167771,27.78,5914623,4911624,389121,585368,97816,56.09,1.29,50.22,35.66,1072305,143.26,1072305,False,False,False,83.04204680501192,59.45557736905117,36.288276190076516,54.5896922983666,9.12203151155688,196247,Republican
Lexington,KENTUCKY,575,1998,9848681,52.1,83547,7.26,1182552,6140591,3726650,2400744,82123,25.14,86.85,30.87,10.15,6209517,153.01,6209517,True,True,False,150.0,12.007211930206694,60.01513483254817,38.66233074166638,1.3225344257854514,1325906,Democrat
Arlington,VIRGINIA,576,2010,9068135,46.0,113066,24.47,4783056,5658057,1722941,28725,39077,73.08,44.83,43.39,34.94,1790743,196.24,1790743,False,True,False,118.29376448864492,52.745752020674594,96.21375038182475,1.6040827745801602,2.182166843595089,1694216,Democrat
Las Vegas,NEVADA,577,2008,4207767,53.2,170621,6.09,5129962,2589910,504035,3428127,81037,72.42,46.87,2.31,1.63,4013199,123.22999999999999,4013199,True,False,True,50.48594901872568,100.0,12.559432014211108,85.42130604537677,2.0192619404121253,2924092,Republican
Chicago,ILLINOIS,578,2009,221490,62.3,166445,94.23,4176186,6775584,2581371,2333838,53310,30.1,86.37,34.82,37.1,4968519,188.39,4968519,False,True,True,150.0,100.0,51.95453615051085,46.97250830680128,1.0729555426878712,247533,Democrat
El Paso,TEXAS,579,1995,7179338,29.7,39461,88.42,3490313,1375106,2496566,3446916,18494,38.77,7.83,57.58,49.43,5961976,153.61,5961976,True,False,False,39.39778466859563,48.616084101347504,41.874807949579136,57.81499288155471,0.3101991688661611,950350,Republican
Wichita,KANSAS,580,1990,546526,58.1,60763,26.33,6182010,116492,2404878,592382,85877,77.69,70.67,55.04,40.83,3083137,244.23000000000002,3083137,True,False,True,1.8843709408428648,100.0,78.00101001025904,19.21361262895551,2.7853773607854597,1812496,Democrat
Raleigh,NORTH CAROLINA,581,1991,6511756,48.5,135355,37.06,6463374,5302911,1564437,1217642,43002,60.95,84.26,22.55,2.55,2825081,170.31000000000003,2825081,False,False,False,82.0455539165767,99.2570053300523,55.37671309247416,43.10113586123725,1.5221510462885843,346795,Democrat
Hattiesburg,MISSISSIPPI,582,2004,726510,69.6,62795,65.97,5859990,899324,639473,3488208,33760,35.0,60.35,35.44,9.59,4161441,140.38,4161441,True,False,True,15.346852127734007,100.0,15.366624205413462,83.82211834794727,0.8112574466392771,2848735,Republican
Houston,TEXAS,583,2009,6182637,30.4,154221,19.11,4433074,661491,2920681,683494,71179,97.66,51.44,29.77,24.68,3675354,203.55,3675354,True,False,False,14.921722488729039,71.70199382561195,79.46665817768846,18.596684836345016,1.9366569859665217,2237187,Democrat
Louisville,KENTUCKY,584,2001,7894778,44.1,87637,85.94,2869275,5392238,1525394,1738026,94918,78.15,62.0,53.81,47.35,3358338,241.31,3358338,False,True,False,150.0,36.34396052681912,45.421098174156384,51.7525633215001,2.8263385043435174,212632,Republican
Melbourne,FLORIDA,585,2010,7387907,27.6,37469,90.53,1464133,1872103,2185931,73013,40138,26.41,76.01,44.45,43.11,2299082,189.98000000000002,2299082,True,True,False,127.86427189333209,19.81796738914012,95.07842695475847,3.1757457976705483,1.745827247570987,2112918,Democrat
Columbus,OHIO,586,1994,2624405,73.4,145675,89.67,5911107,7325490,308740,3560258,58821,33.85,52.68,64.01,7.81,3927819,158.35000000000002,3927819,False,True,True,123.92754859622741,100.0,7.860341833470433,90.64210952694103,1.4975486395885351,3251518,Republican
Dallas,TEXAS,587,2001,4014699,58.8,42567,86.85,5600748,2395382,3990997,869480,35831,48.38,43.84,44.11,34.55,4896308,170.88,4896308,True,False,True,42.76896585956019,100.0,81.51033390873287,17.757869807209843,0.7317962840572938,3121517,Democrat
Irving,TEXAS,588,2002,3428656,43.3,178265,19.19,6712700,5799418,3737573,1930983,11507,46.3,3.79,87.33,7.9,5680063,145.32,5680063,False,False,True,86.39471449640234,100.0,65.80161170747579,33.99580251134539,0.20258578117883552,1806590,Democrat
Evansville,INDIANA,589,1996,7776826,32.0,112937,65.62,5988484,3792600,50915,3623301,43461,45.81,85.64,39.84,34.53,3717677,205.82,3717677,False,False,False,63.33155436334137,77.00421740180377,1.3695380206510679,97.46142550845596,1.1690364708929797,3572386,Republican
Davenport,IOWA,590,1992,7786233,43.7,53061,69.4,25523,6508443,604492,3897776,3052,42.22,34.06,68.91,49.28,4505320,194.47,4505320,False,True,False,150.0,0.3277965095573174,13.417293333214955,86.51496453082133,0.06774213596370514,3293284,Republican
Dallas,TEXAS,591,2012,6210508,44.9,81482,37.54,1185535,4283898,3899933,2040084,27606,55.21,4.84,58.51,16.9,5967623,135.46,5967623,True,True,False,150.0,19.089179178257236,65.35153108700064,34.185872666554175,0.46259624644519265,1859849,Democrat
Lubbock,TEXAS,592,1992,7338122,27.3,101258,21.75,566987,6330006,1395303,3020799,40604,87.22,34.34,79.39,32.99,4456706,233.94,4456706,False,True,False,150.0,7.726595442267109,31.30794357985472,67.78097994348292,0.91107647666236,1625496,Republican
Charleston,WEST VIRGINIA,593,1993,4851173,62.9,52129,82.76,1943203,5194069,1400481,137451,6624,15.87,88.0,70.76,9.35,1544556,183.98,1544556,False,True,False,150.0,40.05635338092457,90.67207663561567,8.8990622547839,0.42886110960042884,1263030,Democrat
Yakima,WASHINGTON,594,2007,9597550,53.2,137863,54.25,6963480,3434638,2873308,1004161,50185,87.59,69.5,86.56,18.32,3927654,261.97,3927654,True,False,False,49.3235853337699,72.55476658105454,73.15583297306738,25.56643227738492,1.2777347495476943,1869147,Democrat
Jackson,MISSISSIPPI,595,1998,7608788,24.2,108849,46.11,6932120,3280422,1352430,3904099,203,73.11,62.8,73.4,25.66,5256732,234.97,5256732,True,False,False,47.32206020669001,91.10675708141692,25.727581318583486,74.26855696657164,0.0038617148448884214,2551669,Republican
Long Beach,CALIFORNIA,596,2011,8947529,31.1,96271,76.96,1638905,3487263,1083021,992725,8618,97.7,87.85,48.67,46.96,2084364,281.18,2084364,False,True,False,150.0,18.31684479592075,51.959302693771335,47.62723785288942,0.41345945333924394,90296,Democrat
Boston,MASSACHUSETTS,597,1967,8193588,50.5,33135,76.36,4929802,6397368,2526679,346302,35642,37.08,81.86,7.74,15.26,2908623,141.94,2908623,False,True,False,129.7692686237703,60.16658391903522,86.8685628904124,11.906046263128635,1.2253908464589602,2180377,Democrat
Charleston,SOUTH CAROLINA,598,1996,9895338,71.1,105542,59.36,3892795,4715160,124045,1809427,91335,60.11,58.81,7.63,13.4,2024807,139.95,2024807,False,True,False,121.12530970677882,39.3396870324187,6.126262898142885,89.36293681323701,4.5108002886201,1685382,Republican
Anderson,INDIANA,599,2009,593274,71.6,108366,29.04,3051379,2642714,2267905,2669827,5455,26.09,50.41,64.81,29.16,4943187,170.47,4943187,True,False,True,86.60720284173155,100.0,45.87940937698695,54.01023671570589,0.11035390730716843,401922,Republican
Amarillo,TEXAS,600,2008,188672,43.0,28433,49.31,3490694,3676532,2305867,1430234,44988,66.2,65.13,52.51,14.57,3781089,198.40999999999997,3781089,True,True,True,105.32381239948275,100.0,60.9842032282234,37.82598082192723,1.1898159498493688,875633,Democrat
San Antonio,TEXAS,601,2000,8321356,56.8,48126,27.82,86676,7209977,729737,1477677,31820,56.65,50.13,48.78,15.9,2239234,171.46,2239234,False,True,False,150.0,1.0416090839041137,32.588688810548604,65.99028953651114,1.4210216529402466,747940,Republican
Erie,PENNSYLVANIA,602,1993,4956393,63.4,52059,30.82,288265,3621957,515637,2466372,81469,62.89,70.86,50.93,39.08,3063478,223.76,3063478,False,True,False,150.0,5.816023870584919,16.831751362340448,80.50888565219009,2.6593629854694565,1950735,Republican
Jamaica,NEW YORK,603,1987,5455773,42.0,174783,70.91,4882173,2966897,400655,1865880,67688,84.76,89.03,75.08,49.57,2334223,298.44,2334223,False,False,False,60.7700095838472,89.48636609331069,17.164384037000747,79.93580733288978,2.8998086301094625,1465225,Republican
Rockford,ILLINOIS,604,1987,6292615,35.3,33775,36.81,3449086,5030225,1355509,3504986,65652,23.86,47.53,71.99,48.37,4926147,191.75,4926147,False,True,False,145.8422608192431,54.811648257520915,27.516616942206557,71.15065790769135,1.332725150102098,2149477,Republican
Houston,TEXAS,605,2010,4215713,37.0,173850,69.42,4463788,2423455,2033543,1862300,20199,43.98,54.52,37.86,35.17,3916042,171.53000000000003,3916042,True,False,True,54.29144484460283,100.0,51.928528856432074,47.5556697297935,0.5158014137744181,171243,Democrat
New York City,NEW YORK,606,1994,2044981,66.8,68519,11.75,5772732,5586800,3863842,106776,27265,20.58,58.43,47.21,25.41,3997883,151.63,3997883,False,False,True,96.77913334622151,100.0,96.64720053088097,2.6708135280597256,0.6819859410593057,3757066,Democrat
Philadelphia,PENNSYLVANIA,607,1992,4683549,26.3,70276,53.26,2018653,5207018,593657,1697765,84113,71.21,53.14,29.09,34.85,2375535,188.29,2375535,False,True,False,150.0,43.10092624204423,24.99045478176495,71.46874283056238,3.5408023876726715,1104108,Republican
Tampa,FLORIDA,608,2011,7552564,66.1,92175,91.97,1371036,7159075,531320,480999,26012,95.34,81.8,43.29,46.34,1038331,266.77,1038331,False,True,False,150.0,18.153252325965063,51.170580479635106,46.32424535143418,2.5051741689307168,50321,Democrat
Lancaster,PENNSYLVANIA,609,2010,9524460,25.9,66361,81.46,1853742,3471349,1057807,2365005,11344,79.75,84.54,70.18,30.4,3434156,264.87,3434156,False,True,False,150.0,19.462961679717274,30.802531975833364,68.86713940776133,0.3303286164053118,1307198,Republican
Melbourne,FLORIDA,610,1999,1134901,51.9,80872,16.19,4899283,4759281,928099,1898099,46401,36.85,31.61,74.37,45.13,2872599,187.96,2872599,False,False,True,97.14239818357095,100.0,32.308686315075654,66.07601687531047,1.6152968096138722,970000,Republican
Kansas City,KANSAS,611,1997,6356735,34.3,171452,83.77,1443642,2052510,2650002,1194824,88513,26.11,15.83,21.81,36.11,3933339,99.86,3933339,True,True,False,142.1758302958767,22.710432320994975,67.37283514083073,30.3768375926916,2.250327266477667,1455178,Democrat
Greenville,SOUTH CAROLINA,612,1995,7247313,41.2,76936,32.9,6929955,6771410,500156,2052102,57943,30.78,76.57,83.26,32.45,2610201,223.06,2610201,False,False,False,97.71217850620964,95.62102533725258,19.161589471462158,78.61854316966395,2.2198673588738953,1551946,Republican
Los Angeles,CALIFORNIA,613,2002,1452777,32.6,150834,76.26,491648,817537,1341783,3489541,58150,96.26,46.15,52.86,36.01,4889474,231.27999999999997,4889474,True,True,False,150.0,33.84194546031497,27.442277022027316,71.3684334961184,1.1892894818542852,2147758,Republican
Youngstown,OHIO,614,2001,8769824,32.5,98217,76.68,3671067,1025151,3811922,1074840,61498,76.27,33.87,31.85,3.27,4948260,145.26,4948260,True,False,False,27.925150916613617,41.86021293015686,77.03560443469017,21.721574856616265,1.242820708693561,2737082,Democrat
Houston,TEXAS,615,2012,5893421,47.2,94837,11.76,669454,5676257,1459999,3244327,61248,21.18,16.6,33.15,18.04,4765574,88.97,4765574,False,True,False,150.0,11.359344597984771,30.636372449572708,68.07840986206489,1.2852176883624091,1784328,Republican
New York City,NEW YORK,616,2008,8942812,43.4,105409,52.99,5235418,4725171,2984051,252722,14650,13.8,59.75,47.36,16.71,3251423,137.62,3251423,False,False,False,90.25393960902454,58.543308301684085,91.77676974051055,7.772658309915381,0.4505719495740788,2731329,Democrat
Dearborn,MICHIGAN,617,1989,7851013,55.4,130741,12.82,5941445,5558419,1237960,3508486,26943,62.29,49.37,80.25,28.18,4773389,220.09,4773389,False,False,False,93.55331909998326,75.67743168938836,25.93461375136198,73.50094450714157,0.5644417414964504,2270526,Republican
Hampton,VIRGINIA,618,2008,9921687,29.5,176965,25.71,6820458,5709186,775853,1194699,39992,73.7,48.18,1.54,42.82,2010544,166.24,2010544,False,False,False,83.70678332745396,68.74292648014395,38.58920769702131,59.42167890879284,1.9891133941858523,418846,Republican
Corona,CALIFORNIA,619,2007,5353725,59.6,93426,15.17,881224,797137,2817756,612573,4345,36.98,28.79,52.17,35.82,3434674,153.76,3434674,True,False,False,90.45793124109194,16.460016156974817,82.0385282562479,17.83496774366359,0.12650400008850912,2205183,Democrat
Houston,TEXAS,620,1992,5151445,42.0,29786,49.52,5157425,6938856,1550143,3830433,32393,19.84,67.41,13.28,4.23,5412969,104.76,5412969,False,True,True,134.54109366592826,100.0,28.63757394509372,70.76399292144477,0.598433133461507,2280290,Republican
New York City,NEW YORK,621,2005,7339803,69.1,138094,17.63,6011730,3850653,3618365,1919352,10601,96.53,47.17,35.45,1.09,5548318,180.23999999999998,5548318,True,False,False,64.05232769934777,81.90587676535732,65.21553018410265,34.59340290156404,0.19106691433331688,1699013,Democrat
Washington,DISTRICT OF COLUMBIA,622,2009,579186,24.3,169442,43.55,6011863,3607404,1704413,3296675,18304,20.26,43.41,11.71,7.89,5019392,83.27,5019392,True,False,True,60.00476058752503,100.0,33.95656286657826,65.67877145279746,0.36466568062426685,1592262,Republican
Staten Island,NEW YORK,623,2003,334940,22.9,111434,91.47,6348572,3369164,1508772,412680,15594,43.07,15.33,28.6,35.34,1937046,122.34,1937046,False,False,True,53.06963518725156,100.0,77.89035469472589,21.304605053261515,0.8050402520126007,1096092,Democrat
Van Nuys,CALIFORNIA,624,1993,8742300,26.3,63292,8.15,349102,3713097,2365987,2411823,61713,13.67,26.9,38.65,35.91,4839523,115.13,4839523,True,True,False,150.0,3.9932512039165897,48.8888471033199,49.835965238722906,1.2751876579571995,45836,Republican
New Orleans,LOUISIANA,625,1995,2725135,45.4,55427,81.81,2869870,1472908,1346061,3020609,75978,56.28,56.35,24.77,37.68,4442648,175.08,4442648,True,False,True,51.32316097941718,100.0,30.2986192018814,67.99118453678977,1.710196261328829,1674548,Republican
Duluth,MINNESOTA,626,2004,9031007,43.0,164507,86.19,424975,558365,2169190,2269343,87376,30.09,76.57,6.26,19.16,4525909,132.08,4525909,True,True,False,131.38772868992294,4.705732151464394,47.92827253044637,50.14115396487203,1.930573504681601,100153,Republican
Boston,MASSACHUSETTS,627,2005,8719216,26.1,25282,22.53,3170189,6772962,121269,744204,66021,83.62,37.39,83.79,20.27,931494,225.07000000000002,931494,False,True,False,150.0,36.35864738297572,13.018763405883451,79.89359029687792,7.08764629723863,622935,Republican
