Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Item_Type,Item_Category_Broad,Sales_Per_Store,Price_Per_Unit_Weight,Item_Fat_Content_encoded,Item_Type_encoded,Item_Category_Broad_encoded
FDP36,3643.2576,1214.4192,3,50.900800000000004,0.091392321,10.395,Regular,Baking Goods,Food,1214.4192,4.896661856661857,2,0,1
FDP37,10022.9532,2004.59064,5,128.2594,0.1649094818,15.6,Low Fat,Breakfast,Food,2004.59064,8.221756410256411,0,2,1
FDP38,3643.2576,728.65152,5,51.020799999999994,0.0364380042,10.1,Low Fat,Canned,Food,728.65152,5.051564356435643,0,3,1
FDP39,5245.1723999999995,749.3103428571428,7,52.632400000000004,0.08363859500000001,12.65,Low Fat,Meat,Food,749.3103428571428,4.160664031620554,0,10,1
FDP40,7158.6816,1431.73632,5,111.4144,0.039520394599999994,4.555,Regular,Frozen Foods,Food,1431.73632,24.459802414928653,2,5,1
FDP44,8407.7224,1401.2870666666668,6,101.74986666666666,0.08869937483333333,16.5,Regular,Fruits and Vegetables,Food,1401.2870666666668,6.166658585858586,2,6,1
FDP45,16107.0336,3221.40672,5,252.8324,0.030651772799999998,15.7,Regular,Snack Foods,Food,3221.40672,16.103974522292994,2,13,1
FDP46,5842.395,1460.59875,4,89.883,0.09326577933333333,15.35,Low Fat,Snack Foods,Food,1460.59875,5.85557003257329,0,13,1
FDP48,22337.59,4467.518,5,182.375,0.0440799338,7.519999999999999,Regular,Baking Goods,Food,4467.518,24.25199468085107,2,0,1
FDP49,5470.8786,781.5540857142857,7,55.347114285714284,0.07771102133333332,9.0,Regular,Breakfast,Food,781.5540857142857,6.149679365079365,2,2,1
FDP51,4859.0084,1619.6694666666665,3,119.54573333333333,0.10673428233333333,13.85,Regular,Meat,Food,1619.6694666666665,8.631460890493381,2,10,1
FDP52,22740.398999999998,4548.0797999999995,5,229.221,0.070778105,18.7,Regular,Frozen Foods,Food,4548.0797999999995,12.257807486631016,2,5,1
FDP56,4828.3816,965.6763199999999,5,48.4692,0.04656288360000001,8.185,Low Fat,Fruits and Vegetables,Food,965.6763199999999,5.92171044593769,0,6,1
FDP57,7739.925,1547.9850000000001,5,103.15899999999999,0.052595798250000006,17.5,Low Fat,Snack Foods,Food,1547.9850000000001,5.894799999999999,0,13,1
FDP58,10076.2172,2519.0543,4,219.19819999999999,0.169241992,11.1,Low Fat,Snack Foods,Food,2519.0543,19.747585585585586,0,13,1
FDP59,6958.9416,1391.78832,5,104.2248,0.06408919560000001,20.85,Regular,Breads,Food,1391.78832,4.998791366906475,2,1,1
FDP60,11941.7888,1705.9698285714287,7,101.2016,0.055965898,17.35,Low Fat,Baking Goods,Food,1705.9698285714287,5.832945244956772,0,0,1
FDQ01,17850.098,3570.0196000000005,5,254.64140000000003,0.161123441,19.7,Regular,Canned,Food,3570.0196000000005,12.925959390862946,2,3,1
FDQ03,10192.0664,2038.41328,5,237.8448,0.09267855,15.0,Regular,Meat,Food,2038.41328,15.85632,2,10,1
FDQ04,784.3124,261.4374666666667,3,40.64626666666667,0.12504605300000002,6.400000000000001,Low Fat,Frozen Foods,Food,261.4374666666667,6.350979166666666,0,5,1
FDQ07,17683.648,3536.7296,5,220.9656,0.0874560518,15.1,Regular,Fruits and Vegetables,Food,3536.7296,14.63348344370861,2,6,1
FDQ08,6186.6136,883.8019428571428,7,61.58217142857143,0.022790301571428574,15.7,Regular,Fruits and Vegetables,Food,883.8019428571428,3.9224313011828937,2,6,1
FDQ09,11979.0736,1996.5122666666666,6,114.70006666666666,0.0581294688,7.235,Low Fat,Snack Foods,Food,1996.5122666666666,15.85349919373416,0,13,1
FDQ10,22762.3704,3251.7672,7,171.65648571428574,0.03674677314285714,12.85,Low Fat,Snack Foods,Food,3251.7672,13.358481378543637,0,13,1
FDQ11,13877.9352,2775.58704,5,257.6588,0.0778548842,5.695,Regular,Breads,Food,2775.58704,45.24298507462686,2,1,1
FDQ12,13322.658,2664.5316,5,231.00100000000003,0.040707256000000004,12.65,Low Fat,Baking Goods,Food,2664.5316,18.260948616600793,0,0,1
FDQ13,9395.7696,1565.9615999999999,6,83.32413333333334,0.011969307833333333,11.1,Low Fat,Canned,Food,1565.9615999999999,7.506678678678679,0,3,1
FDQ14,6741.225,1348.2450000000001,5,148.74499999999998,0.0794597546,9.27,Low Fat,Dairy,Food,1348.2450000000001,16.045846817691476,0,4,1
FDQ15,8366.4428,1394.4071333333334,6,81.5776,0.1713017562,20.35,Regular,Meat,Food,1394.4071333333334,4.008727272727272,2,10,1
FDQ16,11465.076000000001,2293.0152000000003,5,109.13119999999999,0.0418069998,19.7,Low Fat,Frozen Foods,Food,2293.0152000000003,5.5396548223350255,0,5,1
FDQ19,18661.0424,4665.2606,4,241.9262,0.0167718195,7.35,Regular,Fruits and Vegetables,Food,4665.2606,32.915129251700684,2,6,1
FDQ20,3655.242,731.0484,5,39.9938,0.029795684,8.325,Low Fat,Fruits and Vegetables,Food,731.0484,4.804060060060061,0,6,1
FDQ21,14541.072,2423.512,6,120.55893333333334,0.01946363433333333,21.25,Low Fat,Snack Foods,Food,2423.512,5.673361568627452,0,13,1
FDQ22,1806.9812000000002,602.3270666666667,3,39.71553333333333,0.029727163666666667,16.75,Low Fat,Snack Foods,Food,602.3270666666667,2.3710766169154227,0,13,1
FDQ23,8612.7888,1722.5577600000001,5,102.43320000000001,0.028207957,6.55,Low Fat,Breads,Food,1722.5577600000001,15.638656488549621,0,1,1
FDQ24,19630.447200000002,3926.0894400000006,5,251.51239999999999,0.08489050919999999,15.7,Low Fat,Baking Goods,Food,3926.0894400000006,16.019898089171974,0,0,1
FDQ25,12588.2806,2517.65612,5,172.9822,0.032090605,8.63,Regular,Canned,Food,2517.65612,20.044287369640788,2,3,1
FDQ26,6755.2068,965.0295428571428,7,58.57048571428572,0.06794849133333333,13.5,Regular,Dairy,Food,965.0295428571428,4.338554497354497,2,4,1
FDQ27,6398.338,1599.5845,4,102.699,0.05262188925,5.19,Regular,Meat,Food,1599.5845,19.7878612716763,2,10,1
FDQ28,12975.1104,3243.7776,4,154.0156,0.06042678525,14.0,Regular,Frozen Foods,Food,3243.7776,11.001114285714285,2,5,1
FDQ31,6327.763199999999,1054.6272,6,87.8856,0.0611031128,5.785,Regular,Fruits and Vegetables,Food,1054.6272,15.191979256698357,2,6,1
FDQ32,13250.7516,2208.4586,6,123.17213333333335,0.0524459595,17.85,Regular,Fruits and Vegetables,Food,2208.4586,6.900399626517274,2,6,1
FDQ33,17454.6128,4363.6532,4,150.07080000000002,0.09142064833333334,13.35,Low Fat,Snack Foods,Food,4363.6532,11.241258426966294,0,13,1
FDQ34,7833.8028,1119.1146857142858,7,106.67648571428572,0.17989479128571428,10.85,Low Fat,Snack Foods,Food,1119.1146857142858,9.831934167215273,0,13,1
FDQ36,4511.4608,644.4943999999999,7,37.456228571428575,0.16197145919999997,7.8549999999999995,Regular,Baking Goods,Food,644.4943999999999,4.7684568518686925,2,0,1
FDQ37,24218.475,4843.695,5,192.7878,0.1011846636,20.75,Low Fat,Breakfast,Food,4843.695,9.290978313253012,0,2,1
FDQ39,29235.9438,3654.492975,8,190.5221,0.08887334928571429,14.8,Low Fat,Meat,Food,3654.492975,12.873114864864863,0,10,1
FDQ40,21268.3152,2363.1461333333336,9,176.2934222222222,0.04175224466666667,11.1,Regular,Frozen Foods,Food,2363.1461333333336,15.882290290290289,2,5,1
FDQ44,12481.086800000001,2496.21736,5,120.81559999999999,0.036203244,20.5,Low Fat,Fruits and Vegetables,Food,2496.21736,5.8934439024390235,0,6,1
FDQ45,14333.3424,2388.8903999999998,6,183.57746666666665,0.0125437084,9.5,Regular,Snack Foods,Food,2388.8903999999998,19.32394385964912,2,13,1
FDQ46,10626.168,1771.028,6,112.0544,0.10399879833333332,7.510000000000001,Low Fat,Snack Foods,Food,1771.028,14.92069241011984,0,13,1
FDQ47,2999.429,599.8858,5,34.20739999999999,0.1912401508,7.154999999999999,Regular,Breads,Food,599.8858,4.780908455625436,2,1,1
FDQ48,8319.171,1386.5285000000001,6,97.4726,0.03443341166666666,14.300000000000002,Regular,Baking Goods,Food,1386.5285000000001,6.816265734265733,2,0,1
FDQ49,7823.15,1564.6299999999999,5,156.403,0.045141588999999996,20.2,Regular,Breakfast,Food,1564.6299999999999,7.742722772277228,2,2,1
FDQ51,3829.0158,765.80316,5,46.7518,0.020482038,16.0,Regular,Meat,Food,765.80316,2.9219875,2,10,1
FDQ52,30546.2382,5091.0397,6,248.3934,0.119492846,17.0,Low Fat,Frozen Foods,Food,5091.0397,14.611376470588237,0,5,1
FDQ55,9445.0388,2361.2597,4,115.3084,0.013041562,13.65,Regular,Fruits and Vegetables,Food,2361.2597,8.447501831501832,2,6,1
FDQ56,12080.2752,1725.7536,7,84.13365714285715,0.11575818328571429,6.589999999999999,Low Fat,Fruits and Vegetables,Food,1725.7536,12.766867548233256,0,6,1
FDQ57,8642.084,2160.521,4,145.751,0.03316961675,7.275,Low Fat,Snack Foods,Food,2160.521,20.034501718213058,0,13,1
FDQ58,9953.710000000001,1658.9516666666668,6,154.084,0.015331128749999999,7.315,Low Fat,Snack Foods,Food,1658.9516666666668,21.064114832535886,0,13,1
FDQ59,7130.718,1426.1435999999999,5,84.8308,0.05640073325,9.8,Regular,Breads,Food,1426.1435999999999,8.656204081632652,2,1,1
FDQ60,120.5098,120.5098,1,121.2098,0.191500528,12.65,Regular,Baking Goods,Food,120.5098,9.581802371541501,2,0,1
FDR01,21300.939400000003,3042.991342857143,7,199.28848571428574,0.05941824285714286,5.405,Regular,Canned,Food,3042.991342857143,36.87113519228228,2,3,1
FDR02,12897.8776,1842.5539428571428,7,110.56002857142857,0.02422898042857143,16.7,Low Fat,Dairy,Food,1842.5539428571428,6.620360992301112,0,4,1
FDR03,8462.318,4231.159,2,206.44799999999998,0.008759817,15.7,Regular,Meat,Food,4231.159,13.149554140127387,2,10,1
FDR04,11373.1956,1421.64945,8,97.6943,0.024750682857142856,7.075,Low Fat,Frozen Foods,Food,1421.64945,13.808381625441696,0,5,1
FDR07,2570.6538,642.66345,4,95.8344,0.1054187375,21.35,Low Fat,Fruits and Vegetables,Food,642.66345,4.488730679156909,0,6,1
FDR08,8116.7678,1352.7946333333332,6,110.95526666666666,0.04238803283333333,18.7,Low Fat,Fruits and Vegetables,Food,1352.7946333333332,5.933436720142602,0,6,1
FDR09,22791.6656,3255.952228571429,7,259.1819142857143,0.08522599428571428,18.25,Low Fat,Snack Foods,Food,3255.952228571429,14.201748727984345,0,13,1
FDR10,9909.7672,1981.95344,5,162.5552,0.0114052892,17.6,Low Fat,Snack Foods,Food,1981.95344,9.236090909090908,0,13,1
FDR11,10108.8414,2527.21035,4,159.6828,0.14262950224999998,10.5,Regular,Breads,Food,2527.21035,15.207885714285712,2,1,1
FDR12,11852.5716,1975.4286,6,172.20973333333333,0.0355131465,12.6,Regular,Baking Goods,Food,1975.4286,13.667439153439155,2,0,1
FDR13,3591.3252,1197.1084,3,116.74919999999999,0.028766748999999998,9.895,Regular,Canned,Food,1197.1084,11.798807478524507,2,3,1
FDR14,2750.4198,550.08396,5,53.7698,0.2001860656,11.65,Low Fat,Dairy,Food,550.08396,4.615433476394849,0,4,1
FDR15,15358.008600000001,2194.001228571429,7,154.60282857142857,0.037044892142857146,9.3,Regular,Meat,Food,2194.001228571429,16.62396006144393,2,10,1
FDR16,14105.6388,4701.8796,3,214.02179999999998,0.10520840733333332,5.845,Regular,Frozen Foods,Food,4701.8796,36.61621899059025,2,5,1
FDR19,18663.7056,3110.6176,6,146.4102,0.159815557,13.5,Regular,Fruits and Vegetables,Food,3110.6176,10.8452,2,6,1
FDR20,3893.5984,648.9330666666666,6,46.39106666666667,0.028197570199999997,20.0,Regular,Fruits and Vegetables,Food,648.9330666666666,2.3195533333333334,2,6,1
FDR21,16585.078,2369.2968571428573,7,176.20842857142858,0.07339131057142857,19.7,Low Fat,Snack Foods,Food,2369.2968571428573,8.944590282813634,0,13,1
FDR22,15883.324799999999,2269.0463999999997,7,111.28297142857143,0.020371835,19.35,Regular,Snack Foods,Food,2269.0463999999997,5.751057954964931,2,13,1
FDR23,24348.306,3043.53825,8,176.7745,0.09845637114285714,15.85,Low Fat,Breads,Food,3043.53825,11.152965299684542,0,1,1
FDR24,7280.523,1456.1046000000001,5,88.963,0.0628745688,17.35,Regular,Baking Goods,Food,1456.1046000000001,5.1275504322766565,2,0,1
FDR25,19344.1532,3868.83064,5,265.46840000000003,0.1397149024,17.0,Regular,Canned,Food,3868.83064,15.615788235294119,2,3,1
FDR26,10271.9624,1711.9937333333335,6,177.50279999999998,0.04772531683333333,20.7,Low Fat,Dairy,Food,1711.9937333333335,8.575014492753622,0,4,1
FDR27,14309.373599999999,2044.1962285714285,7,132.92277142857142,0.10545557542857142,15.1,Regular,Meat,Food,2044.1962285714285,8.802832544938505,2,10,1
FDR28,13212.801,2642.5602,5,163.56099999999998,0.0259539524,13.85,Regular,Frozen Foods,Food,2642.5602,11.809458483754511,2,5,1
FDR31,12685.4874,2537.09748,5,145.4302,0.05650537060000001,6.459999999999999,Regular,Fruits and Vegetables,Food,2537.09748,22.51241486068112,2,6,1
FDR32,22151.8318,3691.9719666666665,6,228.20273333333333,0.10183740299999999,6.78,Regular,Fruits and Vegetables,Food,3691.9719666666665,33.65822025565388,2,6,1
FDR33,10546.272,1757.7120000000002,6,109.24033333333334,0.030181849166666667,7.31,Low Fat,Snack Foods,Food,1757.7120000000002,14.943958048335615,0,13,1
FDR34,24735.8016,4947.16032,5,228.77519999999998,0.016007816799999998,17.0,Regular,Snack Foods,Food,4947.16032,13.457364705882352,2,13,1
FDR35,29064.8332,4152.119028571428,7,198.57420000000002,0.020703022857142855,12.5,Low Fat,Breads,Food,4152.119028571428,15.885936000000001,0,1,1
FDR36,3062.0142,612.40284,5,41.785399999999996,0.1381332642,6.715000000000001,Regular,Baking Goods,Food,612.40284,6.222695457930006,2,0,1
FDR37,27181.9508,3883.135828571428,7,182.45777142857145,0.072604908,16.5,Regular,Breakfast,Food,3883.135828571428,11.058046753246755,2,2,1
FDR39,11128.181199999999,3709.393733333333,3,182.76253333333332,0.08400071266666666,20.35,Low Fat,Meat,Food,3709.393733333333,8.980959868959868,0,10,1
FDR40,4914.2698,1638.0899333333334,3,79.49513333333333,0.008023352999999999,9.1,Regular,Frozen Foods,Food,1638.0899333333334,8.735728937728938,2,5,1
FDR43,4211.185,526.398125,8,38.0065,0.175127046125,18.2,Low Fat,Fruits and Vegetables,Food,526.398125,2.088269230769231,0,6,1
FDR44,13180.1768,1647.5221,8,130.45929999999998,0.10304264314285715,6.11,Regular,Fruits and Vegetables,Food,1647.5221,21.351767594108015,2,6,1
FDR45,24141.2422,6035.31055,4,239.7472,0.029032426333333333,10.8,Low Fat,Snack Foods,Food,6035.31055,22.198814814814813,0,13,1
FDR46,17284.168,2160.521,8,146.7135,0.16780095314285715,16.85,Low Fat,Snack Foods,Food,2160.521,8.707032640949555,0,13,1
FDR47,14435.8756,2887.17512,5,195.95940000000002,0.08760952875,17.85,Low Fat,Breads,Food,2887.17512,10.978117647058824,0,1,1
FDR48,14876.635199999999,1859.5793999999999,8,151.5024,0.146350166,11.65,Low Fat,Baking Goods,Food,1859.5793999999999,13.004497854077252,0,0,1
FDR49,3163.8815999999997,632.7763199999999,5,47.7976,0.16281647075,8.71,Low Fat,Canned,Food,632.7763199999999,5.487669345579793,0,3,1
FDR51,11134.8392,2783.7098,4,149.9958,0.17376962375,9.035,Regular,Meat,Food,2783.7098,16.60163807415606,2,10,1
FDR52,20254.9676,2531.87095,8,191.2596,0.089642883,12.65,Regular,Frozen Foods,Food,2531.87095,15.119335968379447,2,5,1
FDR55,24392.2488,3484.606971428572,7,189.3729142857143,0.13219475985714285,12.15,Regular,Fruits and Vegetables,Food,3484.606971428572,15.586248089359202,2,6,1
FDR56,17933.9888,4483.4972,4,197.8768,0.10092812649999999,15.5,Regular,Fruits and Vegetables,Food,4483.4972,12.766245161290323,2,6,1
FDR57,4242.4776,2121.2388,2,155.8288,0.0234947455,5.675,Regular,Snack Foods,Food,2121.2388,27.458819383259915,2,13,1
FDR58,12308.6446,1758.3778,7,92.66048571428571,0.04190552466666667,6.675,Low Fat,Snack Foods,Food,1758.3778,13.881720706260031,0,13,1
FDR59,30090.831,3761.353875,8,262.0719,0.069269363875,14.5,Regular,Breads,Food,3761.353875,18.073924137931037,2,1,1
FDR60,4556.7352,759.4558666666667,6,77.0828,0.13049915266666667,14.300000000000002,Low Fat,Baking Goods,Food,759.4558666666667,5.3904055944055935,0,0,1
FDS01,18132.3972,2590.3424571428573,7,177.91145714285716,0.019986152166666667,11.6,Low Fat,Canned,Food,2590.3424571428573,15.33719458128079,0,3,1
FDS02,17557.146,3511.4292,5,195.6394,0.173512202,10.195,Regular,Dairy,Food,3511.4292,19.189740068661106,2,4,1
FDS03,6329.0948,1054.8491333333334,6,64.4326,0.098523256,7.825,Low Fat,Meat,Food,1054.8491333333334,8.234198083067092,0,10,1
FDS04,15874.669399999999,2267.809914285714,7,140.69808571428572,0.16329593716666668,10.195000000000002,Regular,Frozen Foods,Food,2267.809914285714,13.800695018566522,2,5,1
FDS07,5920.293599999999,1480.0733999999998,4,113.40180000000001,0.0999797395,12.35,Low Fat,Fruits and Vegetables,Food,1480.0733999999998,9.18233198380567,0,6,1
FDS08,6528.169,2176.0563333333334,3,177.57033333333334,0.05686568433333333,5.735,Low Fat,Fruits and Vegetables,Food,2176.0563333333334,30.962569020633534,0,6,1
FDS09,2631.2416,657.8104,4,50.1258,0.096367837,8.895,Regular,Snack Foods,Food,657.8104,5.635278246205734,2,13,1
FDS10,11006.3398,2751.58495,4,180.6568,0.04111971525,19.2,Low Fat,Snack Foods,Food,2751.58495,9.409208333333334,0,13,1
FDS11,23042.0064,3840.3343999999997,6,223.9088,0.06253156833333333,7.05,Regular,Breads,Food,3840.3343999999997,31.760113475177306,2,1,1
FDS12,11325.258,1887.543,6,126.36953333333334,0.21571473433333332,9.1,Low Fat,Baking Goods,Food,1887.543,13.886761904761906,0,0,1
FDS13,18019.2112,2574.173028571429,7,265.3026857142857,0.15421157883333333,6.464999999999999,Low Fat,Canned,Food,2574.173028571429,41.036764998342726,0,3,1
FDS14,7385.0536,1846.2634,4,156.5038,0.04998065,7.285,Low Fat,Dairy,Food,1846.2634,21.48301990391215,0,4,1
FDS15,12943.152,2157.192,6,107.19293333333333,0.08693611683333334,9.195,Regular,Meat,Food,2157.192,11.65774152619177,2,10,1
FDS16,24315.016,3473.5737142857142,7,146.376,0.06631251299999999,15.15,Regular,Frozen Foods,Food,3473.5737142857142,9.661782178217821,2,5,1
FDS19,8121.4284,1160.2040571428572,7,76.32977142857143,0.07148393983333333,13.8,Regular,Fruits and Vegetables,Food,1160.2040571428572,5.531142857142857,2,6,1
FDS20,11675.468799999999,2918.8671999999997,4,183.0042,0.053980127249999996,8.85,Low Fat,Fruits and Vegetables,Food,2918.8671999999997,20.6784406779661,0,6,1
FDS21,2352.9372,470.58743999999996,5,62.5994,0.0268444844,19.85,Regular,Snack Foods,Food,470.58743999999996,3.1536221662468513,2,13,1
FDS22,1362.2268,454.07559999999995,3,44.90946666666667,0.023163629,16.85,Regular,Snack Foods,Food,454.07559999999995,2.6652502472799204,2,13,1
FDS23,11307.9472,1884.6578666666667,6,127.63273333333332,0.15873320983333333,4.635,Low Fat,Breads,Food,1884.6578666666667,27.53672779575692,0,1,1
FDS24,6641.355,1106.8925,6,88.0014,0.06229328983333334,20.85,Regular,Baking Goods,Food,1106.8925,4.220690647482014,2,0,1
FDS25,11604.894,2320.9788,5,110.0628,0.1402021992,6.885,Regular,Canned,Food,2320.9788,15.985882352941177,2,3,1
FDS26,22764.3678,4552.87356,5,260.8594,0.1015534948,20.35,Low Fat,Dairy,Food,4552.87356,12.818643734643734,0,4,1
FDS27,12963.126,1851.875142857143,7,196.25385714285716,0.013809119428571428,10.195000000000002,Regular,Meat,Food,1851.875142857143,19.250010509353324,2,10,1
FDS28,4122.6336,588.9476571428571,7,57.58737142857143,0.08248927828571428,8.18,Regular,Frozen Foods,Food,588.9476571428571,7.040020957038072,2,5,1
FDS31,18043.18,2577.597142857143,7,179.13179999999997,0.044196145400000005,13.1,Regular,Fruits and Vegetables,Food,2577.597142857143,13.674183206106868,2,6,1
FDS32,13064.9934,1866.4276285714284,7,140.81237142857142,0.03299479516666667,17.75,Regular,Fruits and Vegetables,Food,1866.4276285714284,7.933091348088531,2,6,1
FDS33,12574.2988,1571.78735,8,88.9639,0.13673129314285715,6.67,Regular,Snack Foods,Food,1571.78735,13.33791604197901,2,13,1
FDS34,8994.2922,1798.85844,5,113.4318,0.07682366900000001,19.35,Regular,Snack Foods,Food,1798.85844,5.862108527131782,2,13,1
FDS35,6845.7556,1140.9592666666667,6,64.56593333333333,0.11133328583333334,9.3,Low Fat,Breads,Food,1140.9592666666667,6.942573476702508,0,1,1
FDS36,15819.408,2636.5679999999998,6,109.757,0.04695155933333334,8.38,Regular,Baking Goods,Food,2636.5679999999998,13.097494033412888,2,0,1
FDS37,8804.5392,1467.4232,6,115.56586666666665,0.035576003333333335,7.655,Low Fat,Canned,Food,1467.4232,15.096782059655995,0,3,1
FDS39,9688.721599999999,3229.573866666666,3,143.81453333333334,0.022460437333333333,6.895,Low Fat,Meat,Food,3229.573866666666,20.85780033840948,0,10,1
FDS40,2856.282,408.04028571428574,7,36.747571428571426,0.016879811,15.35,Low Fat,Frozen Foods,Food,408.04028571428574,2.393978594695207,0,5,1
FDS43,14541.072,2908.2144,5,186.924,0.040548982,11.65,Low Fat,Fruits and Vegetables,Food,2908.2144,16.044978540772533,0,6,1
FDS44,27640.687,4606.781166666667,6,239.75379999999998,0.1757396485,12.65,Regular,Fruits and Vegetables,Food,4606.781166666667,18.95286956521739,2,6,1
FDS45,12703.464,1814.7805714285714,7,106.60505714285715,0.03554432128571428,5.175,Regular,Snack Foods,Food,1814.7805714285714,20.600011042098,2,13,1
FDS46,8223.2958,1644.65916,5,119.15820000000001,0.054460816200000005,17.6,Regular,Snack Foods,Food,1644.65916,6.770352272727273,2,13,1
FDS47,9755.3016,1393.6145142857144,7,87.8998857142857,0.12904528720000003,16.75,Low Fat,Breads,Food,1393.6145142857144,5.247754371002132,0,1,1
FDS48,10382.485200000001,1730.4142000000002,6,150.3208,0.03434813166666666,15.15,Low Fat,Baking Goods,Food,1730.4142000000002,9.92216501650165,0,0,1
FDS49,7463.618,1492.7236,5,79.0444,0.07956224775000001,9.0,Low Fat,Canned,Food,1492.7236,8.78271111111111,0,3,1
FDS50,13080.9726,3270.24315,4,220.3614,0.0555614165,17.0,Low Fat,Dairy,Food,3270.24315,12.962435294117647,0,4,1
FDS51,3034.0506,1011.3502,3,61.78606666666667,0.03214522633333333,13.35,Low Fat,Meat,Food,1011.3502,4.628169787765294,0,10,1
FDS52,11334.5792,1416.8224,8,101.3766,0.0064540375,8.89,Low Fat,Frozen Foods,Food,1416.8224,11.403442069741281,0,5,1
FDS55,21380.1696,2672.5212,8,148.2359,0.08990957457142858,7.02,Low Fat,Fruits and Vegetables,Food,2672.5212,21.11622507122507,0,6,1
FDS56,21772.9916,3628.8319333333334,6,262.60853333333336,0.043149211166666666,5.785,Regular,Fruits and Vegetables,Food,3628.8319333333334,45.394733506194186,2,6,1
FDS57,13312.671,1901.8101428571429,7,143.047,0.11631327683333334,15.5,Low Fat,Snack Foods,Food,1901.8101428571429,9.228838709677419,0,13,1
FDS58,16045.78,3209.156,5,160.4978,0.02102006525,9.285,Regular,Snack Foods,Food,3209.156,17.285708131394724,2,13,1
FDS59,11754.699,1679.2427142857143,7,110.057,0.05282829428571429,14.8,Regular,Breads,Food,1679.2427142857143,7.436283783783783,2,1,1
FDS60,9347.832,2336.958,4,179.491,0.03247328425,20.85,Low Fat,Baking Goods,Food,2336.958,8.608681055155875,0,0,1
FDT01,13168.1924,3292.0481,4,212.46519999999998,0.18459310150000002,13.65,Regular,Canned,Food,3292.0481,15.565216117216115,2,3,1
FDT02,1552.6456,388.1614,4,34.7874,0.02425244075,12.6,Low Fat,Dairy,Food,388.1614,2.760904761904762,0,4,1
FDT03,11393.1696,1627.5956571428571,7,184.04651428571427,0.010970815714285714,21.25,Low Fat,Meat,Food,1627.5956571428571,8.661012436974788,0,10,1
FDT04,2435.4964,487.09928,5,39.7222,0.10730917666666666,17.25,Low Fat,Frozen Foods,Food,487.09928,2.302736231884058,0,5,1
FDT07,30247.294,3360.810444444445,9,256.3218888888889,0.08463312675000001,5.82,Regular,Fruits and Vegetables,Food,3360.810444444445,44.041561664757545,2,6,1
FDT08,15579.72,2596.62,6,150.255,0.049246187,13.65,Low Fat,Fruits and Vegetables,Food,2596.62,11.007692307692308,0,6,1
FDT09,13182.84,2197.14,6,131.41173333333333,0.013806592666666668,15.15,Regular,Snack Foods,Food,2197.14,8.674041804180417,2,13,1
FDT10,3318.3472,553.0578666666667,6,59.422866666666664,0.0691250335,16.7,Regular,Snack Foods,Food,553.0578666666667,3.558255489021956,2,13,1
FDT11,14644.9368,2440.8228,6,187.98893333333334,0.032693859666666665,5.94,Regular,Breads,Food,2440.8228,31.64796857463524,2,1,1
FDT12,23247.7386,3321.1055142857144,7,225.94905714285713,0.05444123214285714,6.214999999999999,Regular,Baking Goods,Food,3321.1055142857144,36.355439604643145,2,0,1
FDT13,12247.391000000001,2449.4782000000005,5,188.16140000000001,0.0220832515,14.85,Low Fat,Canned,Food,2449.4782000000005,12.670801346801348,0,3,1
FDT14,12943.152,2588.6304,5,120.684,0.1276813698,10.695,Regular,Dairy,Food,2588.6304,11.284151472650771,2,4,1
FDT15,8971.654999999999,1794.3309999999997,5,183.155,0.0548909486,12.15,Regular,Meat,Food,1794.3309999999997,15.074485596707818,2,10,1
FDT16,27074.091200000003,5414.8182400000005,5,260.6678,0.0486897424,9.895,Regular,Frozen Foods,Food,5414.8182400000005,26.343385548256695,2,5,1
FDT19,17830.124,3566.0248,5,173.128,0.145098343,7.590000000000001,Regular,Fruits and Vegetables,Food,3566.0248,22.810013175230562,2,6,1
FDT20,4865.6664,810.9444,6,38.733066666666666,0.04137970766666667,10.5,Low Fat,Fruits and Vegetables,Food,810.9444,3.688863492063492,0,6,1
FDT21,31873.1776,3984.1472,8,248.6092,0.02042765157142857,7.42,Low Fat,Snack Foods,Food,3984.1472,33.50528301886792,0,13,1
FDT22,5153.292,1030.6584,5,59.141999999999996,0.1121560608,10.395,Low Fat,Snack Foods,Food,1030.6584,5.689466089466089,0,13,1
FDT23,5920.2936,1184.05872,5,78.3186,0.07483347339999999,7.720000000000001,Regular,Breads,Food,1184.05872,10.144896373056994,2,1,1
FDT24,11198.756000000001,1399.8445000000002,8,77.83279999999999,0.20693668533333334,12.35,Regular,Baking Goods,Food,1399.8445000000002,6.3022510121457485,2,0,1
FDT25,14945.8784,2135.125485714286,7,122.47862857142857,0.05084009171428572,7.5,Low Fat,Canned,Food,2135.125485714286,16.33048380952381,0,3,1
FDT26,11505.024000000001,1917.5040000000001,6,120.17733333333332,0.0679832325,18.85,Regular,Dairy,Food,1917.5040000000001,6.375455349248452,2,4,1
FDT27,18514.5664,3702.9132799999998,5,233.52159999999998,0.0695337868,11.395,Regular,Meat,Food,3702.9132799999998,20.493339183852566,2,10,1
FDT28,14445.1968,2407.5328,6,150.90413333333333,0.06365323333333334,13.300000000000002,Low Fat,Frozen Foods,Food,2407.5328,11.34617543859649,0,5,1
FDT31,17585.1096,2930.8516,6,188.80386666666666,0.012474187999999999,19.75,Low Fat,Fruits and Vegetables,Food,2930.8516,9.559689451476792,0,6,1
