Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Category_Broad_Drink,Item_Category_Broad_Food,Item_Category_Broad_Non-Consumable
FDM45,-0.21375595738233333,-0.0953805172796074,-0.3056009653212034,-0.3252915291693217,0.3851294946091376,-0.8942158034571299,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDM46,-0.4363284557179675,-0.3721279411072049,-0.3056009653212034,-0.7586422812455629,1.9056074620830536,-1.1719491309976546,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDM50,-0.9539609242111301,-1.0157539650599927,-0.3056009653212034,-1.3019495288827427,-0.8510903317012437,0.04125032690223541,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDM51,-0.4063303766480712,-0.6018683088892557,0.348838464535604,-0.6294265397386367,-0.9386077813296491,-0.21710625685639195,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDM52,-0.11931405545250222,0.5118282755189965,-0.9600403951780108,0.10545624480973155,-0.9370514956124245,0.49337434847983413,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDM56,-1.074142502819232,-1.1651881607492143,-0.3056009653212034,-0.5019010158575248,0.2801368662730279,0.8378497934913379,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDM57,-1.0391289720436432,-0.9177980848148928,-0.9600403951780108,-0.9148241885844192,0.12351858247555075,-0.2494008298262209,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDM58,0.49900597181154255,0.011459049402134975,1.0032778943924114,-0.4751569806411494,0.4330938651223975,0.8701443664611669,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDM60,-1.2331228587732561,-1.362864892054641,-0.3056009653212034,-1.6142456919019883,-0.4658599691828658,-0.43240340998858223,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN01,0.3614122589799047,-0.11074416799501205,1.0032778943924114,0.5819075463442464,0.4129689828123251,-0.8425444867054043,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN02,1.5424091889240865,1.4173563576646395,0.348838464535604,1.0714714574269335,0.07805565692796895,0.7947903628649001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN03,0.22646821874750092,0.4519957648828004,-0.3056009653212034,1.748798788158012,-1.0786270954293877,-0.6477005631207722,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDN04,0.8158311097484913,0.2928458250869008,1.0032778943924114,0.6090183732055047,-1.190590168606137,-0.21710625685639234,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN08,-0.3549456544557884,-0.2709362810341887,-0.3056009653212034,-0.3795578237821191,0.7036264077870573,-1.0955186416357272,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDN09,0.8334325063005441,0.6827362827934801,0.348838464535604,1.6529911537392172,-0.6499867832945128,0.28884205300425386,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN10,-0.6674177588368528,-0.6594651898261641,-0.3056009653212034,-0.34531642007541546,-0.510008024203426,-0.2816954027960495,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN12,-0.05742527402754281,-0.4827327788614317,1.0032778943924114,-0.4666429964123681,0.42603989041149415,0.6010229250459291,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN13,-0.7804073689613202,-0.989475510699946,0.348838464535604,-0.6688620874453818,2.147222014480147,1.2469143844424992,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN15,-0.2243546477792684,-0.6309903273405016,1.0032778943924114,-0.009315023886423511,-1.0622742779511039,1.0100875159970901,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDN16,-0.4921608426303928,-0.44155012650613445,-0.3056009653212034,-0.6006756587262085,-0.15645075398820152,-0.044868534350640636,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN20,-0.2344801823549115,1.0894640017691295,-1.6144798250348182,0.4446240761062238,-0.9339330967841928,1.4083872492916416,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDN21,0.16003714143814063,-0.2895945439380171,1.0032778943924114,0.3281130399300937,0.31686278141958646,1.2469143844424992,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN22,0.2009178043977468,1.009550045413017,-0.9600403951780108,1.7836973794041047,1.4546539540517962,1.3007386727255468,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN23,0.739369129027746,0.5852706722192764,0.348838464535604,0.0724916319271024,0.1126421042712386,-1.3420338819720847,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN24,-0.9887851926582022,-1.0590545823935622,-0.3056009653212034,-1.392254828412926,1.2775391009360686,0.27807719534764425,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN25,-1.3124237744217517,-1.4614679282653238,-0.3056009653212034,-1.3438806711018088,0.0051997184341424415,-1.0578416398375943,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN27,-0.6623076759669022,-0.33212193596205897,-0.9600403951780108,-0.39350372994886285,-0.6509472745303121,1.7313329789899266,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDN28,-0.8001852822913149,-0.8245487934103984,-0.3056009653212034,-0.621293307020771,-0.8463251181846416,-1.4916654033989567,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN31,-0.373398731486166,0.11691605561195005,-0.9600403951780108,0.7883417498935524,0.058553195621188624,-0.2816954027960495,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDN32,0.8477218121035544,1.2244646583471612,-0.3056009653212034,0.7019022594185996,-1.1594372010127247,1.0100875159970901,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDN33,-0.9289782968469262,-0.7465959157378715,-0.9600403951780108,-0.7593413483830505,1.1214193613462584,-1.400164113317776,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN34,1.093289683353967,0.9519923860497802,0.348838464535604,0.4523954261430854,-0.3719425060362135,0.6010229250459291,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN38,1.5785582936707745,1.4548129605211235,0.348838464535604,1.7693627446601408,0.7088752734007329,-1.3334219958467974,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN39,0.42746481163223177,0.2620849051643727,0.348838464535604,0.4285304982421297,0.0888396166300828,1.4083872492916416,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDN40,-0.27403600901490077,0.27135100194431466,-0.9600403951780108,0.20922422437475469,0.34856855978573387,-1.4916654033989567,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN44,0.09928393398428123,0.8515851574501985,-0.9600403951780108,0.30574381196122136,-1.0056981943699521,0.07354489987206397,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDN45,0.27643347347590863,1.1269206046256146,-0.9600403951780108,1.3236081146958525,1.0157880022403754,1.4083872492916416,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN46,0.06843417443605997,-0.1099317211118123,0.348838464535604,-0.6315881713020194,1.585030013262323,-1.2053201897331443,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN48,-0.6240766856065294,-0.6055747476012322,-0.3056009653212034,-0.8000644252723572,0.0964944191024115,0.1166043304985018,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN49,-1.4110294475789502,-1.5840745675630945,-0.3056009653212034,-1.6107954573201952,1.5300877054944342,0.9562632277140425,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN50,-1.1517400575110772,-0.8114095662303751,-1.6144798250348182,-0.7666960501106265,-0.9267610956738519,0.8701443664611669,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN51,0.4195157938345305,2.444765479995126,-1.6144798250348182,1.9310201409913919,-1.0441287840994236,1.0854415195933569,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDN52,-1.4717826550328095,-0.5498016698400584,-2.923358684748433,-0.8712694065621562,1.290089861176975,0.008955753932406843,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDN56,1.4674613068314741,0.5205060486938625,1.657717324249219,0.05948533212794923,0.9974540860875589,-1.5820902077144765,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDN57,0.7238496180893769,0.2111528902106784,1.0032778943924114,0.011122680200925184,-0.21449379519261405,1.1715603808462325,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN58,2.750849156503188,2.6695050971340333,0.348838464535604,1.4537774224364028,-0.2824802844955316,0.21348804940798788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDN60,1.1428764134253413,0.5833095935356907,1.0032778943924114,0.28544555312907927,0.7491607373483146,0.49337434847983413,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO01,-0.37992828181999216,-0.3019997673821842,-0.3056009653212034,-0.18606119453765055,-1.0498372179387165,1.785157267272974,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO03,1.0720923025600968,2.363576822494682,-0.9600403951780108,1.4218866454024488,-0.5596129255020142,-0.5195987570071194,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDO04,-1.2000965824470926,-1.1679826978733234,-0.9600403951780108,-1.390470113232428,-0.9266839916137727,0.8163200781781194,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO08,-0.4561063690479623,-0.6534446782675567,0.348838464535604,0.38537840466311973,-0.021793066828114268,-0.36781426404892553,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDO09,1.8187321885584613,1.7036738454681342,0.348838464535604,1.9551395679884833,1.1688390865865181,0.14889890346833037,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO10,-0.7346058854602799,-1.190780237570006,1.657717324249219,-1.351048525391715,-1.1888506524579812,0.18119347643815892,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO11,0.7825209399295527,1.9135092646117913,-0.9600403951780108,1.7412024733644837,-0.7396701782632693,-1.0352354387587142,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO12,0.9759470396736156,0.830405507667474,0.348838464535604,0.8751968148419427,-0.32166925819504144,0.6333174980157577,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO13,-0.4327324714761503,-0.36765668170862953,-0.3056009653212034,0.38693546664369866,0.003353208547541267,-1.0643005544315598,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO15,-0.6655251355516858,-0.870438034606301,0.348838464535604,-1.0994487860471334,-1.285157774546289,0.8486146511479475,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDO16,-0.5120333871246457,-0.4662597179193126,-0.3056009653212034,-0.9369044013048771,-1.125490790268041,-1.5777842646518327,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO19,-0.4376532920175842,-1.0685723509378977,2.3121567541060264,-1.4905999369421399,-1.1078480625763594,1.053146946623528,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDO20,1.4253504387365097,1.2960636410848705,0.348838464535604,1.8015359405222962,1.746754542103084,0.008955753932406843,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDO21,0.00029973617004949715,0.17077708165662805,-0.3056009653212034,1.3444931481167353,-1.2823445861309453,-0.26016568748283053,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO22,-0.7410408046298474,-1.0898827392995278,1.0032778943924114,-0.9821044532524316,-1.0674200457764542,0.14889890346833037,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO23,-0.1495960280151736,-0.564593806196247,1.0032778943924114,-0.757673067689573,2.010177513598907,1.0854415195933569,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO24,0.7374765057425792,0.22325554722937793,1.0032778943924114,0.2730197383086952,2.669366406117812,-0.36781426404892553,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO25,1.1071058333356858,0.9663082604399551,0.348838464535604,1.0945030887093172,1.5202846659944322,-1.4012405990834371,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO27,-0.4276223886061993,-0.36130278677381206,-0.3056009653212034,-0.7424831993946996,2.313093213685743,-1.4281527432249608,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDO28,-0.9241521074697506,-0.9786895779402253,-0.3056009653212034,-0.31765333477769514,0.27431745609435304,-1.5164245760091586,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO31,-0.718329325207844,-0.7227688097323066,-0.3056009653212034,-0.9844055300710213,-0.8741156820427495,-1.3022039086426298,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDO32,-0.6615506266528353,-1.1340070096802033,1.657717324249219,-1.529887295301768,1.071880587537236,-1.3883227698955056,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDO33,-1.436012074943154,-0.3274153471214534,-2.923358684748433,-0.4132998938191888,0.4143049164642591,0.41802034488356776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO34,1.4290410541425855,0.8374653909283828,1.0032778943924114,0.4229312113168951,-0.7925858424439363,1.053146946623528,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO36,0.17025730717804216,0.38210292059981016,-0.3056009653212034,0.6139454388894688,0.4113539386912472,1.4837412528879077,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO37,2.7052369353306642,1.4824151429925907,1.657717324249219,1.4500329568320725,-0.9922042166879741,-1.0223176095707827,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO38,-0.7981033966776313,-0.8219601695480655,-0.3056009653212034,-1.0220552887614198,0.0592070187994175,0.9562632277140425,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO39,1.6743250319002225,1.554043541910554,0.348838464535604,0.6918221623070858,1.427669040566262,-1.253762049187887,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDO40,0.21284133109429879,0.039698582445767745,0.348838464535604,0.13039500855936284,-0.7186675956796497,0.9239686547442143,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO44,-0.469638625536906,-0.03266522097854058,-0.9600403951780108,-0.5039692237020729,0.3651085803366031,-0.044868534350640636,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDO45,-0.6081786500111271,-0.8110173504936579,0.348838464535604,-0.8420213395517918,-0.6830152522974654,0.07354489987206397,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO46,1.0732278765311971,0.9312049520037732,0.348838464535604,0.7663420748617455,-1.1882441540730073,-0.6907599937472104,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO48,-0.029792974064105252,0.6509668081193933,-0.9600403951780108,1.2758782588939406,-0.9193432944072331,0.47184463316661523,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO49,-1.2346369574013898,-1.221667226836479,-0.9600403951780108,-1.4756081146587863,-0.6570446669986582,-0.4754628406150205,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO50,-0.20618546424166562,-0.3944842381000804,0.348838464535604,-0.7975409110279706,0.16804266841991916,0.7409660745818526,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO51,-1.373934031189678,-1.2718708411362696,-1.6144798250348182,-1.5806765094365551,-0.599065917262212,-1.296821479814325,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDO52,1.491024466731803,0.5388176209018432,1.657717324249219,0.4876559000701818,0.14995680665902728,-0.26016568748283053,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDO56,-1.0453746288846941,-1.129418085560613,-0.3056009653212034,-0.37449683542731327,-0.2616165161151737,-0.5626581876335572,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDO57,0.33482090182330926,-0.13436115842733543,1.0032778943924114,0.3185391797186699,1.2904820921129345,1.7098032636767073,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO58,0.5022234313963263,0.3395475131660029,0.348838464535604,0.3875260763604699,-0.6496950767086331,1.4622115375746891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDO60,-1.143317883892084,-1.4471632600390554,1.0032778943924114,-1.5631535026527534,-0.6783088647763973,1.5483303988275647,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP01,-1.1314889883597907,-0.7694424824016435,-1.6144798250348182,0.17757398657090404,0.15904055884519325,1.7098032636767073,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP03,0.17082509416359204,-0.28001327379821356,1.0032778943924114,-0.28579952837796,-0.044603448020879274,-1.6488323251854553,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDP04,-0.9954093741562865,-1.0672911128646219,-0.3056009653212034,-1.2495227150787254,-1.1965522786250287,0.5471986367628816,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP07,0.11962963429982613,0.31915229485671287,-0.3056009653212034,0.8910756255363015,0.42081916770897154,1.1607955231896228,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDP08,0.6733165763754192,1.0076085775162675,-0.3056009653212034,0.8468894280350174,0.9008106522121015,1.6559789753936598,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDP09,0.6596896887222173,0.990664857690088,-0.3056009653212034,1.1526491522433784,-0.6622721693945122,1.4945061105445172,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP10,0.06550060834405133,-0.37355672700524545,1.0032778943924114,-0.5546485997700531,1.2310441709407833,1.3330332456953748,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP11,1.1519610051941425,0.2753221862785751,1.657717324249219,1.2343369190879436,0.23882701425194405,0.6548472133289766,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP12,-1.363903127778293,-1.5254775364975572,-0.3056009653212034,-1.6877991521928397,-0.5271144665806321,-0.6477005631207722,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP13,-1.3996737078679484,-1.478176318649473,-0.9600403951780108,-1.6089430904812305,1.8980350053879784,-1.0137057234454951,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP15,-0.20117001253597327,2.7062753224512623,-2.2689192548916255,1.8478955817812985,0.2837167057226084,0.5149040637930531,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDP16,1.0636701289411046,1.4929755517036993,-0.3056009653212034,1.6801710129050336,-0.5413377026385517,1.2469143844424992,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP19,0.06748786279347657,-0.11091226045360515,0.348838464535604,-0.19187386798652922,2.8165644143198523,-0.2816954027960495,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDP20,-1.0296658556178084,-0.9030899946880009,-0.9600403951780108,-0.22886536530168988,-0.5190319435965046,1.5160358258577367,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDP21,0.34759610899818616,1.2375254423798414,-0.9600403951780108,0.7780200397160869,-0.840182858287614,-1.1601077875753842,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP22,-1.1047083688746782,-1.3255063431323355,0.348838464535604,-1.439111655669865,0.6203933081773794,0.39649062957034886,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP23,0.9044058794943048,1.294945826235227,-0.3056009653212034,1.2442430547919714,-0.7341862546162446,-1.3129687662992393,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP24,0.010141377252917527,-0.42272377114371273,1.0032778943924114,-0.3344498149073079,0.44296304811253817,1.677508690706879,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP25,2.526384034882387,0.9789245333043559,2.3121567541060264,1.2278352009694984,-0.9680097884298523,0.5149040637930526,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP26,-0.9817824865030844,-1.0503473930384426,-0.3056009653212034,-0.5872806303498351,1.9233775924850958,-1.081524326682135,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP27,1.1369146500770657,0.5780146810900103,1.0032778943924114,0.780748196392207,1.5625724457817376,-1.0018643800232248,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDP28,1.6436645346805179,0.6574383677752258,1.657717324249219,1.9324295505427775,0.3690775594264662,0.18119347643815892,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP31,-0.9863247823874851,-1.0559952996471689,-0.3056009653212034,-1.237925287913034,1.9424515473056072,1.785157267272974,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDP32,-0.6285243503266719,-0.27961405420905483,-0.9600403951780108,-0.21854365512422483,0.37474930743849527,-1.3258865954871704,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDP33,2.1206056025425912,2.0164658955000347,0.348838464535604,1.851936426079863,0.6901637416353757,1.2684440997557178,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP34,0.2842878601093514,0.5238889094230479,-0.3056009653212034,0.2508332158392185,1.974817405150141,0.008955753932406843,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP36,-1.1771012095323146,-0.8639664749504686,-1.6144798250348182,-1.451446808063596,0.45052837416331,-0.5195987570071194,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP37,-0.2703453936088253,-0.1657440204466581,-0.3056009653212034,-0.20539023981380308,2.011517427728479,0.6010229250459291,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP38,-1.1771012095323146,-1.293207377213681,-0.3056009653212034,-1.449513903535981,-0.7163160202267471,-0.5831114171811154,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP39,-0.9494186283267295,-1.2749525362104757,1.0032778943924114,-1.4235549957301084,0.28589359666869785,-0.034103676694030985,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDP40,-0.6774486622482377,-0.6719376502537685,-0.3056009653212034,-0.4767217128777903,-0.6508676593154216,-1.7769341312991085,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP44,-0.4999205980995771,-0.6988436497925625,0.348838464535604,-0.6323935481885259,0.3933490783055332,0.7947903628649001,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDP45,0.5943941853839573,0.9094762001896449,-0.3056009653212034,1.8011740578412925,-0.8391750068702447,0.622552640359148,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP46,-0.8645344739869913,-0.6464338219737379,-0.9600403951780108,-0.8235395507602442,0.4903074940153347,0.5471986367628816,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP48,1.4799526205135762,2.0105826594492777,-0.3056009653212034,0.666278828974651,-0.5540550144437865,-1.1385780722621657,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP49,-0.9173386636431495,-1.2464608644789537,1.0032778943924114,-1.3798276329464512,0.16003349125684893,-0.8199382856265243,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP51,-1.0043047035965713,-0.5058735073277415,-1.6144798250348182,-0.3457459544148853,0.7762840676768905,0.22425290706459675,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDP52,1.5372044748898763,2.0817698156634337,-0.3056009653212034,1.4208525414801747,0.012826956240381123,1.2684440997557178,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP56,-1.0086577371524552,-1.0837641738067407,-0.3056009653212034,-1.4906138968081726,-0.5013345690923137,-0.9954054654292589,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDP57,-0.5948356558507001,-0.5692163488075556,-0.3056009653212034,-0.6096958798550799,-0.3732377597587446,1.0100875159970901,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDP58,-0.2627749004681576,0.2888536291953156,-0.9600403951780108,1.2594099123186586,2.1035095683806166,-0.36781426404892553,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
