Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Broad_Category,Item_Type
FDI57,28773.2128,4110.458971428571,7,196.60537142857143,0.05406748271428571,19.85,Low Fat,Food,Seafood
FDI58,5872.356,1468.089,4,92.837,0.07082559575,7.64,Regular,Food,Snack Foods
FDI60,4617.323,769.5538333333334,6,62.51766666666666,0.04266824633333333,7.22,Regular,Food,Baking Goods
FDJ02,5591.3884,1397.8471,4,147.3418,0.0299352125,17.2,Regular,Food,Canned
FDJ03,2611.2676,652.8169,4,48.5942,0.08468511425,12.35,Regular,Food,Dairy
FDJ04,8414.3804,1402.3967333333333,6,118.4624,0.12458967283333333,18.0,Low Fat,Food,Frozen Foods
FDJ07,5709.235,1427.30875,4,117.36500000000001,0.0168707705,7.26,Low Fat,Food,Meat
FDJ08,14522.4296,2904.48592,5,190.46460000000002,0.127586867,11.1,Low Fat,Food,Fruits and Vegetables
FDJ09,4165.2448,595.0349714285715,7,45.24582857142857,0.058540589,15.0,Low Fat,Food,Snack Foods
FDJ10,13767.412400000001,2294.5687333333335,6,140.9004666666667,0.129542354,5.095,Regular,Food,Snack Foods
FDJ12,14333.3424,3583.3356,4,208.0296,0.039123169,8.895,Regular,Food,Baking Goods
FDJ14,3675.216,918.804,4,78.896,0.05015099333333334,10.3,Regular,Food,Canned
FDJ15,22602.5784,4520.5156799999995,5,182.9608,0.023332644,11.35,Regular,Food,Dairy
FDJ16,5560.7616,1112.15232,5,59.144600000000004,0.1151405924,9.195,Low Fat,Food,Frozen Foods
FDJ20,6811.134,1362.2268,5,123.83879999999999,0.113811135,20.7,Regular,Food,Fruits and Vegetables
FDJ21,25225.1646,3603.594942857143,7,145.5959142857143,0.038570268428571426,16.7,Regular,Food,Snack Foods
FDJ22,13806.0288,1972.2898285714286,7,191.59325714285714,0.05851952271428572,18.75,Low Fat,Food,Snack Foods
FDJ26,13891.917,2778.3833999999997,5,215.1618,0.08478333140000001,15.3,Regular,Food,Canned
FDJ27,6519.5136,1629.8784,4,102.39240000000001,0.122281659,17.7,Regular,Food,Meat
FDJ28,10967.7234,2741.93085,4,192.1912,0.026812143666666666,12.3,Low Fat,Food,Frozen Foods
FDJ32,2878.9192,719.7298,4,61.4286,0.057739655,10.695,Low Fat,Food,Fruits and Vegetables
FDJ33,9977.012999999999,2494.2532499999998,4,122.94800000000001,0.088425921,8.895,Regular,Food,Snack Foods
FDJ34,10138.8024,1689.8004,6,125.93706666666667,0.09374329583333334,11.8,Regular,Food,Snack Foods
FDJ36,6972.2576,1394.45152,5,102.97319999999999,0.14550710279999998,14.5,Regular,Food,Baking Goods
FDJ38,22770.36,3795.06,6,190.053,0.0402743095,8.6,Regular,Food,Canned
FDJ40,7425.0016,2475.0005333333334,3,109.15786666666666,0.04949233233333333,13.6,Regular,Food,Frozen Foods
FDJ41,18839.4768,3139.9128,6,261.44273333333336,0.025486267666666663,6.85,Low Fat,Food,Frozen Foods
FDJ44,20758.312400000003,2594.7890500000003,8,174.4271,0.115327458875,12.3,Regular,Food,Fruits and Vegetables
FDJ45,4673.916,667.7022857142857,7,34.45017142857143,0.08130400028571429,17.75,Low Fat,Food,Seafood
FDJ46,12432.483400000001,3108.1208500000002,4,174.2054,0.04481270225,11.1,Low Fat,Food,Snack Foods
FDJ48,25936.239,3705.177,7,246.56894285714287,0.06277044933333334,11.3,Low Fat,Food,Baking Goods
FDJ50,2945.4992,981.8330666666667,3,52.031533333333336,0.021610422333333334,8.645,Low Fat,Food,Canned
FDJ52,10590.2148,2118.0429599999998,5,160.39780000000002,0.0178335498,7.145,Low Fat,Food,Frozen Foods
FDJ53,9038.235,1506.3725000000002,6,120.54313333333333,0.07133217583333333,10.5,Low Fat,Food,Frozen Foods
FDJ55,33531.0196,4191.37745,8,224.7279,0.025528778000000002,12.8,Regular,Food,Meat
FDJ56,7989.599999999999,1597.9199999999998,5,100.25,0.21110668759999998,8.985,Low Fat,Food,Fruits and Vegetables
FDJ57,21547.9512,3078.278742857143,7,185.51534285714288,0.02403794466666667,7.42,Regular,Food,Seafood
FDJ58,20269.6152,2533.7019,8,171.9139,0.124098424625,15.6,Regular,Food,Snack Foods
FDJ60,15190.8928,2531.8154666666665,6,164.68506666666667,0.06261406783333333,19.35,Regular,Food,Baking Goods
FDK02,8868.456,1478.076,6,119.81066666666668,0.13907930816666667,12.5,Low Fat,Food,Canned
FDK03,34843.9772,4977.711028571429,7,255.06417142857143,0.0811252012857143,12.6,Regular,Food,Dairy
FDK04,3721.8219999999997,744.3643999999999,5,56.4588,0.0593912844,7.36,Low Fat,Food,Frozen Foods
FDK08,7994.926399999999,1142.1323428571427,7,100.5873142857143,0.14719582442857143,9.195,Regular,Food,Fruits and Vegetables
FDK09,18093.7808,3015.6301333333336,6,228.51853333333335,0.1135615325,15.2,Low Fat,Food,Snack Foods
FDK10,12224.088,2444.8176,5,180.246,0.0403900668,5.785,Regular,Food,Snack Foods
FDK14,5978.2182,996.3697000000001,6,82.76006666666666,0.041179345666666665,6.98,Low Fat,Food,Canned
FDK15,10118.8284,1686.4714000000001,6,99.18753333333332,0.12179141516666665,10.8,Low Fat,Food,Meat
FDK16,11044.2904,2208.85808,5,95.32939999999999,0.11533527219999999,9.065,Low Fat,Food,Frozen Foods
FDK20,18131.065599999998,2266.3831999999998,8,122.4197,0.046089524,12.6,Regular,Food,Fruits and Vegetables
FDK21,23281.6944,3325.9563428571428,7,249.66937142857142,0.010985559142857143,7.905,Low Fat,Food,Snack Foods
FDK22,12333.945,2466.7889999999998,5,216.425,0.0296074724,9.8,Low Fat,Food,Snack Foods
FDK24,4301.068,716.8446666666667,6,45.64106666666667,0.11644598080000002,9.195,Low Fat,Food,Baking Goods
FDK25,20213.688000000002,3368.9480000000003,6,168.08073333333334,0.17656854816666667,11.6,Regular,Food,Breakfast
FDK26,21811.608,3115.944,7,185.9954285714286,0.03568931357142857,5.46,Regular,Food,Canned
FDK27,8603.4676,1720.69352,5,120.9556,0.0102939742,11.0,Low Fat,Food,Meat
FDK28,23705.143200000002,4741.02864,5,257.66459999999995,0.0744928494,5.695,Low Fat,Food,Frozen Foods
FDK32,10825.2422,3608.4140666666667,3,153.20153333333334,0.048955006999999995,16.25,Regular,Food,Fruits and Vegetables
FDK33,20666.432,3444.4053333333336,6,212.856,0.0126417325,17.85,Low Fat,Food,Snack Foods
FDK34,22167.1452,3694.5242,6,238.62306666666666,0.0385407122,13.35,Low Fat,Food,Snack Foods
FDK36,4082.6856,816.53712,5,48.2834,0.007215015,7.09,Low Fat,Food,Baking Goods
FDK38,15589.707,2227.101,7,148.9734,0.05848245542857143,6.65,Low Fat,Food,Canned
FDK40,31821.911,4545.9872857142855,7,263.2195714285714,0.0218616944,7.035,Low Fat,Food,Frozen Foods
FDK41,8096.128,1349.3546666666666,6,85.33906666666667,0.12758042283333335,14.3,Low Fat,Food,Frozen Foods
FDK43,11385.18,1897.53,6,127.03533333333333,0.030255589166666666,9.8,Low Fat,Food,Meat
FDK44,11121.5232,2224.30464,5,174.2138,0.12230854449999999,16.6,Low Fat,Food,Fruits and Vegetables
FDK45,9394.438,1565.7396666666666,6,112.11933333333333,0.0381329755,11.65,Low Fat,Food,Seafood
FDK46,7789.860000000001,2596.6200000000003,3,258.2953333333333,0.06313156333333333,9.6,Low Fat,Food,Snack Foods
FDK48,8501.6002,1700.32004,5,75.4354,0.0376735865,7.445,Low Fat,Food,Baking Goods
FDK50,12295.9944,3073.9986,4,162.1144,0.02839206,7.96,Low Fat,Food,Canned
FDK51,25968.8632,3709.8376,7,265.4169714285714,0.005740066571428571,19.85,Low Fat,Food,Dairy
FDK52,22796.3262,3799.3876999999998,6,225.2562,0.09261763125,18.25,Low Fat,Food,Frozen Foods
FDK55,5977.5524000000005,996.2587333333335,6,88.63386666666666,0.0290317485,18.5,Low Fat,Food,Meat
FDK56,10102.8492,2525.7123,4,185.6648,0.1300757415,9.695,Low Fat,Food,Fruits and Vegetables
FDK57,4434.228,4434.228,1,120.044,0.079904068,13.031230191826522,Low Fat,Food,Snack Foods
FDK58,14370.6272,1796.3284,8,101.9266,0.05062676133333333,11.35,Regular,Food,Snack Foods
FDK60,6610.0624,1652.5156,4,96.5068,0.09403446366666667,16.5,Regular,Food,Baking Goods
FDL02,6775.1808,1693.7952,4,106.8622,0.12364047225,20.0,Regular,Food,Canned
FDL03,13945.181,2789.0362,5,196.231,0.027113549799999997,19.25,Regular,Food,Meat
FDL04,11433.1176,1905.5195999999999,6,105.79553333333332,0.11194855516666667,19.0,Low Fat,Food,Frozen Foods
FDL08,21806.281600000002,3634.380266666667,6,245.33106666666666,0.04973411233333333,10.8,Low Fat,Food,Fruits and Vegetables
FDL09,9899.1144,1649.8524,6,167.8816,0.1440104866666667,19.6,Regular,Food,Snack Foods
FDL10,12797.3418,1599.667725,8,99.1292,0.03953892657142857,8.395,Low Fat,Food,Snack Foods
FDL12,5093.37,1018.674,5,59.802,0.1397561692,15.85,Regular,Food,Baking Goods
FDL13,19341.49,2763.07,7,233.1157142857143,0.06788114414285715,13.85,Regular,Food,Breakfast
FDL14,7634.0628,1908.5157,4,155.6472,0.037586966750000006,8.115,Regular,Food,Canned
FDL15,3811.705,1270.5683333333334,3,152.9682,0.058394478666666666,17.85,Low Fat,Food,Meat
FDL16,3075.996,615.1992,5,46.565999999999995,0.1941022834,12.85,Low Fat,Food,Frozen Foods
FDL20,16455.9128,2056.9891,8,111.7386,0.14234115,17.1,Low Fat,Food,Fruits and Vegetables
FDL21,2756.412,551.2823999999999,5,40.208,0.008221060799999999,15.85,Regular,Food,Snack Foods
FDL22,10232.0144,1461.7163428571428,7,91.07737142857142,0.03640772128571428,16.85,Low Fat,Food,Snack Foods
FDL24,26038.7722,4339.795366666666,6,172.52553333333333,0.024904027,10.3,Regular,Food,Baking Goods
FDL25,2021.3688,673.7896,3,91.88040000000001,0.13141739766666669,6.92,Regular,Food,Breakfast
FDL26,14021.748,3505.437,4,156.1222,0.07331070049999999,18.0,Low Fat,Food,Canned
FDL27,4649.9472000000005,1162.4868000000001,4,65.3826,0.01065129725,6.17,Low Fat,Food,Meat
FDL28,4607.336,1535.7786666666668,3,230.1668,0.063142295,10.0,Regular,Food,Frozen Foods
FDL32,4586.030400000001,917.2060800000002,5,111.0944,0.16630633025,15.7,Regular,Food,Fruits and Vegetables
FDL33,13897.9092,2316.3182,6,195.36186666666666,0.1133604666,7.235,Low Fat,Food,Snack Foods
FDL34,25124.6288,3140.5786,8,141.4996,0.040984023375,16.0,Low Fat,Food,Snack Foods
FDL36,7010.874,1001.5534285714285,7,89.69728571428571,0.09165070342857143,15.1,Low Fat,Food,Baking Goods
FDL38,9992.3264,1427.4752,7,89.28862857142857,0.017732145,13.8,Regular,Food,Canned
FDL39,14254.1122,2375.6853666666666,6,180.91513333333333,0.06338857366666667,16.1,Regular,Food,Dairy
FDL40,7337.116,1048.1594285714286,7,96.0552857142857,0.012917764,17.7,Low Fat,Food,Frozen Foods
FDL43,8116.102,1352.6836666666666,6,76.717,0.02707045866666667,10.1,Low Fat,Food,Meat
FDL44,15855.361200000001,3171.0722400000004,5,161.86939999999998,0.012275702000000001,18.25,Low Fat,Food,Fruits and Vegetables
FDL45,14394.596000000001,2399.0993333333336,6,125.03706666666666,0.04196240033333334,15.6,Low Fat,Food,Snack Foods
FDL46,8602.8018,1228.9716857142855,7,117.93231428571428,0.05929011014285714,20.349999999999998,Low Fat,Food,Snack Foods
FDL48,3839.6686,548.5240857142857,7,48.33197142857143,0.09020092457142857,19.35,Regular,Food,Baking Goods
FDL50,5727.2116,1431.8029,4,125.1046,0.04242364825,12.15,Regular,Food,Canned
FDL51,16936.6204,2822.7700666666665,6,214.30426666666665,0.04754388933333333,20.7,Regular,Food,Dairy
FDL52,3415.5539999999996,487.93628571428565,7,38.39345714285714,0.057071605000000004,6.635,Regular,Food,Frozen Foods
FDL56,9158.079000000002,1526.3465000000003,6,87.26979999999999,0.14152642616666666,14.1,Low Fat,Food,Fruits and Vegetables
FDL57,26866.3616,4477.726933333333,6,258.7304,0.07554532583333333,15.1,Regular,Food,Snack Foods
FDL58,30584.1888,3823.0236,8,263.9568,0.08135668242857143,5.78,Regular,Food,Snack Foods
FDM01,12611.5836,2101.9306,6,102.7332,0.094628117,7.895,Regular,Food,Breakfast
FDM02,4884.308800000001,976.8617600000001,5,87.0598,0.0838122198,12.5,Regular,Food,Canned
FDM03,8253.9226,1650.78452,5,107.8538,0.12342207300000001,12.65,Low Fat,Food,Meat
FDM04,5331.7264,888.6210666666666,6,51.8166,0.047201213666666665,9.195,Regular,Food,Frozen Foods
FDM08,22370.879999999997,3195.8399999999997,7,224.32308571428572,0.0596824925,10.1,Regular,Food,Fruits and Vegetables
FDM09,5432.928,1358.232,4,169.529,0.10053768475,11.15,Regular,Food,Snack Foods
FDM10,14746.8042,2949.3608400000003,5,213.9218,0.0759369364,18.25,Low Fat,Food,Snack Foods
FDM12,3580.0066,1193.3355333333334,3,189.15473333333333,0.08574765333333334,16.7,Regular,Food,Baking Goods
FDM13,4459.5284,891.9056800000001,5,132.02259999999998,0.071798805,6.425,Low Fat,Food,Breakfast
FDM14,6402.998600000001,2134.332866666667,3,107.95873333333333,0.013241721666666666,13.8,Low Fat,Food,Canned
FDM15,18287.5286,2612.504085714286,7,151.09374285714284,0.05746993242857142,11.8,Regular,Food,Meat
FDM16,2934.1805999999997,1467.0902999999998,2,75.4854,0.033623744,8.155,Regular,Food,Frozen Foods
FDM20,24746.4544,4949.29088,5,245.31440000000003,0.03874801133333333,10.0,Low Fat,Food,Fruits and Vegetables
FDM21,23705.1432,4741.0286399999995,5,257.7446,0.064418241,20.2,Low Fat,Food,Snack Foods
FDM22,4101.3279999999995,1025.3319999999999,4,53.664,0.0497724745,14.0,Regular,Food,Snack Foods
FDM24,11032.9718,2206.59436,5,152.2966,0.0793397575,6.135,Regular,Food,Baking Goods
FDM25,17049.8064,2841.6344000000004,6,174.68786666666665,0.06751754133333333,10.695,Regular,Food,Breakfast
FDM27,11992.389599999999,2398.47792,5,157.7346,0.1822658878,12.35,Regular,Food,Meat
FDM28,9887.130000000001,1647.8550000000002,6,180.18266666666668,0.05595797533333333,15.7,Low Fat,Food,Frozen Foods
FDM32,3145.905,786.47625,4,89.93299999999999,0.020627295666666667,20.5,Low Fat,Food,Fruits and Vegetables
FDM33,15646.965799999998,3911.7414499999995,4,220.2048,0.08786075233333333,15.6,Low Fat,Food,Snack Foods
FDM34,7345.1056,1836.2764,4,131.9626,0.07879606475,19.0,Low Fat,Food,Snack Foods
FDM36,17589.1044,2512.7292,7,171.98505714285716,0.06504203142857143,11.65,Regular,Food,Baking Goods
FDM38,2524.7136,1262.3568,2,53.9482,0.092732708,5.885,Regular,Food,Canned
FDM39,19163.7214,3832.74428,5,178.2602,0.060675818400000005,6.42,Low Fat,Food,Dairy
FDM40,5814.4313999999995,1938.1437999999998,3,142.6154,0.1598704005,10.195,Low Fat,Food,Frozen Foods
FDM44,7120.731,1017.2472857142857,7,103.97042857142857,0.03742437785714286,12.5,Low Fat,Food,Fruits and Vegetables
FDM45,10421.1016,2084.22032,5,120.81559999999999,0.088312261,8.655,Regular,Food,Snack Foods
FDM46,8855.14,1771.0279999999998,5,93.912,0.1599214904,7.365,Low Fat,Food,Snack Foods
FDM50,5213.214,1042.6428,5,60.181999999999995,0.0300906024,13.0,Regular,Food,Canned
FDM51,9066.1986,1511.0330999999999,6,101.93406666666665,0.0259688346,11.8,Regular,Food,Meat
FDM52,11085.57,2771.3925,4,147.5576,0.02604213025,15.1,Low Fat,Food,Frozen Foods
FDM56,4367.647999999999,873.5295999999998,5,109.85119999999999,0.083367473,16.7,Low Fat,Food,Fruits and Vegetables
FDM57,4613.994000000001,1153.4985000000001,4,84.2158,0.075991296,11.65,Regular,Food,Snack Foods
FDM58,15435.9072,2205.1295999999998,7,111.51154285714286,0.0905712162,16.85,Regular,Food,Snack Foods
FDM60,3249.1040000000003,649.8208000000001,5,40.7938,0.048233614,10.8,Regular,Food,Baking Goods
FDN01,14467.833999999999,2066.8334285714286,7,177.137,0.08962340416666667,8.895,Low Fat,Food,Breakfast
FDN02,22777.018000000004,3796.169666666667,6,207.53046666666668,0.07385015016666667,16.5,Low Fat,Food,Canned
FDN03,13518.4032,2703.68064,5,249.5808,0.0193744114,9.8,Regular,Food,Meat
FDN04,17665.0056,2523.5722285714287,7,178.82011428571428,0.014101339666666667,11.8,Regular,Food,Frozen Foods
FDN08,9427.728,1885.5456,5,117.44659999999999,0.10331235899999999,7.72,Regular,Food,Fruits and Vegetables
FDN09,17788.8444,2964.8074,6,243.6328,0.0395618808,14.15,Low Fat,Food,Snack Foods
FDN10,7229.2564,1445.85128,5,119.57239999999999,0.046154394,11.5,Low Fat,Food,Snack Foods
FDN12,11521.0032,1645.8575999999998,7,112.04011428571428,0.09023899849999999,15.6,Low Fat,Food,Baking Goods
FDN13,6434.2912,1072.3818666666666,6,99.4858,0.17130069633333334,18.6,Low Fat,Food,Breakfast
FDN15,10346.532,1478.0759999999998,7,140.4322857142857,0.020144572285714285,17.5,Low Fat,Food,Meat
FDN16,8462.318,1692.4635999999998,5,103.71900000000001,0.062805713,12.6,Regular,Food,Frozen Foods
FDN20,10275.2914,3425.097133333333,3,168.61406666666667,0.026188996000000003,19.35,Low Fat,Food,Fruits and Vegetables
FDN21,13051.0116,1864.4302285714286,7,161.38074285714285,0.085097136,18.6,Low Fat,Food,Snack Foods
FDN22,13338.6372,3334.6593,4,251.7474,0.138683147,18.85,Regular,Food,Snack Foods
FDN23,17127.0392,2854.506533333333,6,145.51106666666666,0.07547905166666667,6.575,Regular,Food,Breads
FDN24,4968.1996,993.63992,5,54.575599999999994,0.1303416528,14.1,Low Fat,Food,Baking Goods
FDN25,2691.1636,538.23272,5,57.5788,0.07041888859999999,7.895,Regular,Food,Breakfast
FDN27,7265.209599999999,1816.3023999999998,4,116.5808,0.039516645,20.85,Low Fat,Food,Meat
FDN28,6295.139,1259.0278,5,102.43900000000001,0.0303150274,5.88,Regular,Food,Frozen Foods
FDN31,9297.897,2324.47425,4,189.953,0.072931652,11.5,Low Fat,Food,Fruits and Vegetables
FDN32,17889.3802,3577.87604,5,184.5866,0.0155685362,17.5,Low Fat,Food,Fruits and Vegetables
FDN33,5388.9852,1347.2463,4,93.8686,0.1229889555,6.305,Regular,Food,Snack Foods
FDN34,19617.1312,3269.5218666666665,6,169.09653333333333,0.0526568002,15.6,Regular,Food,Snack Foods
FDN38,23031.3536,3838.5589333333332,6,250.85746666666668,0.10355956233333334,6.615,Regular,Food,Canned
FDN39,14932.5624,2488.7604,6,167.61493333333334,0.07435803719999999,19.35,Regular,Food,Meat
FDN40,9996.987000000001,2499.2467500000002,4,153.9998,0.086590368,5.88,Low Fat,Food,Frozen Foods
FDN44,12623.568,3155.892,4,159.99200000000002,0.02280910925,13.15,Low Fat,Food,Fruits and Vegetables
FDN45,13869.945600000001,3467.4864000000002,4,223.1838,0.1180140855,19.35,Low Fat,Food,Snack Foods
FDN46,12406.5172,2067.7528666666667,6,101.79986666666667,0.1448234064,7.21,Regular,Food,Snack Foods
FDN48,7534.192800000001,1506.8385600000001,5,91.3404,0.0747185518,13.35,Low Fat,Food,Baking Goods
FDN49,1997.4,399.48,5,41.007999999999996,0.1422358146,17.25,Regular,Food,Breakfast
FDN50,3821.692,1273.8973333333333,3,93.41199999999999,0.026526772333333334,16.85,Regular,Food,Canned
FDN51,14876.6352,4958.8784000000005,3,260.89360000000005,0.020999162000000002,17.85,Regular,Food,Meat
FDN52,1569.9564,1569.9564,1,86.9198,0.13093275,12.78240350877193,Regular,Food,Frozen Foods
FDN56,22249.7044,2781.21305,8,144.7036,0.11715062175,5.46,Regular,Food,Fruits and Vegetables
FDN57,17017.847999999998,2431.121142857143,7,141.70111428571428,0.06007208742857143,18.25,Low Fat,Food,Snack Foods
FDN58,31279.284,5213.214,6,231.26506666666668,0.05687016,13.8,Regular,Food,Snack Foods
FDN60,19966.0104,2852.2871999999998,7,158.7318285714286,0.10545686771428572,15.1,Low Fat,Food,Baking Goods
FDO01,9251.9568,1850.39136,5,129.45940000000002,0.0207303146,21.1,Regular,Food,Breakfast
FDO03,19467.992,4866.998,4,229.2852,0.0438181755,10.395,Regular,Food,Meat
FDO04,3481.4682000000003,870.3670500000001,4,54.6864,0.026530403666666667,16.6,Low Fat,Food,Frozen Foods
FDO08,8715.987799999999,1452.664633333333,6,164.93593333333334,0.0691476222,11.1,Regular,Food,Fruits and Vegetables
FDO09,24721.154,4120.192333333333,6,262.391,0.1252222598,13.5,Regular,Food,Snack Foods
FDO10,6756.5383999999995,844.5672999999999,8,57.1338,0.014183264833333334,13.65,Regular,Food,Snack Foods
FDO11,17430.644,4357.661,4,249.1092,0.0353381045,8.0,Regular,Food,Breads
FDO12,18791.5392,3131.9231999999997,6,195.3452,0.0550244955,15.75,Low Fat,Food,Baking Goods
FDO13,8880.4404,1776.08808,5,165.0326,0.0703319244,7.865,Low Fat,Food,Breakfast
FDO15,7242.572400000001,1207.0954000000002,6,72.7538,0.009647534,16.75,Regular,Food,Meat
FDO16,8322.5,1664.5,5,82.845,0.0171672942,5.48,Low Fat,Food,Frozen Foods
FDO19,8845.818800000001,982.8687555555557,9,48.47006666666667,0.017998205375000003,17.7,Regular,Food,Fruits and Vegetables
FDO20,21953.4234,3658.9039,6,252.85486666666668,0.1524400698,12.85,Regular,Food,Fruits and Vegetables
FDO21,11927.1412,2385.42824,5,224.4804,0.0097800254,11.6,Regular,Food,Snack Foods
FDO22,6711.264,958.7520000000001,7,80.03885714285715,0.019902224500000003,13.5,Regular,Food,Snack Foods
FDO23,10872.514,1553.2162857142855,7,93.97217142857143,0.16484637650000003,17.85,Low Fat,Food,Breads
FDO24,17113.7232,2444.8176,7,157.9604,0.195891883,11.1,Low Fat,Food,Baking Goods
FDO25,19714.338,3285.723,6,208.96033333333332,0.1417741255,6.3,Low Fat,Food,Canned
FDO27,8916.393600000001,1783.2787200000002,5,94.9152,0.1791126535,6.175,Regular,Food,Meat
FDO28,5422.941,1084.5882,5,121.28980000000001,0.08309339900000001,5.765,Low Fat,Food,Frozen Foods
FDO31,6871.0560000000005,1374.2112000000002,5,79.896,0.0290061884,6.76,Regular,Food,Fruits and Vegetables
FDO32,7270.536,908.817,8,46.031,0.120655851375,6.36,Low Fat,Food,Fruits and Vegetables
FDO33,1821.6288,1821.6288,1,115.3518,0.089686322,14.75,Low Fat,Food,Snack Foods
FDO34,21979.389600000002,3139.9128000000005,7,167.2673142857143,0.03284596057142857,17.7,Low Fat,Food,Snack Foods
FDO36,13122.918,2624.5836,5,179.126,0.08954734119999999,19.7,Low Fat,Food,Baking Goods
FDO37,30958.3684,3869.79605,8,231.0326,0.023444628714285713,8.06,Low Fat,Food,Breakfast
FDO38,6309.786599999999,1261.95732,5,77.5586,0.0729624448,17.25,Low Fat,Food,Canned
FDO39,23705.1432,3950.8572,6,183.96079999999998,0.13741225133333332,6.985,Regular,Food,Meat
FDO40,13422.528,2237.088,6,149.10586666666669,0.03632725316666666,17.1,Low Fat,Food,Frozen Foods
FDO44,8620.7784,2155.1946,4,109.7228,0.0873693455,12.6,Low Fat,Food,Fruits and Vegetables
FDO45,7646.0472,1274.3412,6,88.73559999999999,0.038006354666666665,13.15,Regular,Food,Snack Foods
FDO46,19475.9816,3245.9969333333333,6,188.58720000000002,0.0142118288,9.6,Regular,Food,Snack Foods
FDO48,11715.416799999999,2928.8541999999998,4,220.2206,0.026876125,15.0,Regular,Food,Baking Goods
FDO49,3238.4512,809.6128,4,49.400800000000004,0.039229479,10.6,Regular,Food,Breakfast
FDO50,10474.3656,1745.7276,6,91.49706666666667,0.07808822575,16.25,Low Fat,Food,Canned
FDO51,2258.3936,752.7978666666667,3,42.87786666666667,0.04196007666666667,6.785,Regular,Food,Meat
FDO52,22415.4886,2801.936075,8,171.2856,0.0772364445,11.599999999999998,Regular,Food,Frozen Foods
FDO56,4570.0512,914.01024,5,117.76079999999999,0.057852771000000004,10.195,Regular,Food,Fruits and Vegetables
FDO57,14280.744200000001,2040.1063142857145,7,160.7863714285714,0.13095122271428572,20.75,Low Fat,Food,Snack Foods
FDO58,15458.544399999999,2576.4240666666665,6,165.06926666666666,0.039575619166666666,19.6,Low Fat,Food,Snack Foods
FDO60,3880.9482,554.4211714285714,7,43.96574285714286,0.03822800916666667,20.0,Low Fat,Food,Baking Goods
FDP01,3964.1732,1321.3910666666668,3,152.03486666666666,0.07766425766666667,20.75,Regular,Food,Breakfast
FDP03,13126.912799999998,1875.273257142857,7,123.26737142857144,0.0680733325,5.15,Regular,Food,Meat
FDP04,4921.5936,984.31872,5,63.436800000000005,0.013820545,15.35,Low Fat,Food,Frozen Foods
FDP07,12766.715,2553.343,5,196.331,0.0899931206,18.2,Low Fat,Food,Fruits and Vegetables
FDP08,16662.3108,3332.46216,5,193.5878,0.1125990518,20.5,Regular,Food,Fruits and Vegetables
FDP09,16566.4356,3313.28712,5,212.57020000000003,0.038983281800000005,19.75,Low Fat,Food,Snack Foods
FDP10,12385.877400000001,1769.4110571428573,7,106.57648571428571,0.12815190314285713,19.0,Low Fat,Food,Snack Foods
FDP11,20029.9272,2503.7409,8,217.6416,0.08142192250000001,15.85,Low Fat,Food,Breads
FDP12,2328.9684,465.79368000000005,5,36.2274,0.04534874,9.8,Regular,Food,Baking Goods
FDP13,2077.296,519.324,4,41.123000000000005,0.159564854,8.1,Regular,Food,Canned
FDP15,10509.652999999998,5254.826499999999,2,255.733,0.083536071,15.2,Low Fat,Food,Meat
FDP16,19408.735800000002,3881.7471600000003,5,245.32020000000003,0.04467887499999999,18.6,Low Fat,Food,Frozen Foods
FDP19,12399.8592,2066.6432,6,129.09853333333334,0.20282439775000002,11.5,Low Fat,Food,Fruits and Vegetables
FDP20,4680.5740000000005,1170.1435000000001,4,126.802,0.04572939875,19.85,Low Fat,Food,Fruits and Vegetables
FDP21,14370.6272,3592.6568,4,189.3122,0.030604306499999998,7.42,Regular,Food,Snack Foods
FDP22,4152.5946,692.0991,6,51.666599999999995,0.0993923692,14.65,Regular,Food,Snack Foods
FDP23,18288.1944,3657.63888,5,218.2566,0.035596378250000005,6.71,Low Fat,Food,Breads
FDP24,11996.384399999999,1713.7692,7,120.24702857142857,0.09103602042857142,20.6,Low Fat,Food,Baking Goods
FDP25,29700.006400000002,3300.0007111111113,9,217.23795555555554,0.024584102222222223,15.2,Low Fat,Food,Canned
FDP26,5017.4688,1003.49376,5,104.5506,0.1607584018,7.785,Low Fat,Food,Dairy
FDP27,19924.065000000002,2846.2950000000005,7,189.48157142857144,0.143765733,8.155,Low Fat,Food,Meat
FDP28,23489.424,2936.178,8,260.9811,0.087556270625,13.65,Regular,Food,Frozen Foods
FDP31,4985.5104,997.10208,5,64.1568,0.1616567188,21.1,Regular,Food,Fruits and Vegetables
FDP32,7502.9002,1875.72505,4,127.44279999999999,0.08782339025,6.65,Low Fat,Food,Fruits and Vegetables
FDP33,26845.056,4474.176,6,255.98386666666667,0.10267831420000001,18.7,Low Fat,Food,Snack Foods
FDP34,13925.207,2785.0414,5,156.583,0.16318103825000002,12.85,Low Fat,Food,Snack Foods
FDP36,3643.2576,1214.4192,3,50.900800000000004,0.091392321,10.395,Regular,Food,Baking Goods
FDP37,10022.9532,2004.59064,5,128.2594,0.1649094818,15.6,Low Fat,Food,Breakfast
FDP38,3643.2576,728.65152,5,51.020799999999994,0.0364380042,10.1,Low Fat,Food,Canned
FDP39,5245.1723999999995,749.3103428571428,7,52.632400000000004,0.08363859500000001,12.65,Low Fat,Food,Meat
